survey version standard shift  PS1-g PS1-r PS1-i PS1-z 
PS1 PS1 sdssj010322 0 19.0986 19.5569 19.9297 20.208
PS1 PS1 sdssj022817 0 19.8155 20.1546 20.4648 20.7154
PS1 PS1 sdssj022817 0 19.8151 20.1569 20.4694 20.7217
PS1 PS1 sdssj022817 0 19.8199 20.163 20.4778 20.7323
PS1 PS1 sdssj022817 0 19.8112 20.1506 20.4644 20.7191
PS1 PS1 sdssj022817 0 19.8281 20.1622 20.4708 20.7215
PS1 PS1 sdssj022817 0 19.8229 20.163 20.474 20.7256
PS1 PS1 sdssj022817 0 19.8229 20.1606 20.4704 20.7211
PS1 PS1 sdssj022817 0 19.8198 20.1564 20.4686 20.7226
PS1 PS1 sdssj022817 0 19.8193 20.1554 20.4675 20.7214
PS1 PS1 sdssj022817 0 19.8262 20.1599 20.468 20.7188
PS1 PS1 sdssj022817 0 19.8111 20.1567 20.4725 20.727
PS1 PS1 sdssj022817 0 19.827 20.1594 20.4688 20.721
PS1 PS1 sdssj022817 0 19.8253 20.1617 20.472 20.7238
PS1 PS1 sdssj022817 0 19.8272 20.1639 20.4751 20.728
PS1 PS1 sdssj022817 0 19.8146 20.1563 20.4698 20.7232
PS1 PS1 sdssj022817 0 19.8185 20.1574 20.4686 20.7208
PS1 PS1 sdssj022817 0 19.8205 20.1605 20.4723 20.7245
PS1 PS1 sdssj022817 0 19.8198 20.1595 20.4727 20.7263
PS1 PS1 sdssj022817 0 19.816 20.1572 20.4681 20.7191
PS1 PS1 sdssj022817 0 19.8173 20.1545 20.4639 20.7145
PS1 PS1 sdssj022817 0 19.8253 20.1654 20.4768 20.7285
PS1 PS1 sdssj022817 0 19.8114 20.1554 20.4694 20.7226
PS1 PS1 sdssj022817 0 19.8259 20.1569 20.4654 20.7172
PS1 PS1 sdssj022817 0 19.8237 20.1596 20.4687 20.7195
PS1 PS1 sdssj022817 0 19.8144 20.1593 20.4752 20.7303
PS1 PS1 sdssj022817 0 19.8152 20.1574 20.4717 20.7258
PS1 PS1 sdssj022817 0 19.8215 20.1628 20.4738 20.725
PS1 PS1 sdssj022817 0 19.829 20.1667 20.4772 20.729
PS1 PS1 sdssj022817 0 19.8307 20.1672 20.477 20.7283
PS1 PS1 sdssj022817 0 19.8184 20.1567 20.4677 20.7196
PS1 PS1 sdssj022817 0 19.8168 20.1578 20.4718 20.726
PS1 PS1 sdssj022817 0 19.8237 20.1543 20.4607 20.7105
PS1 PS1 sdssj022817 0 19.8292 20.1641 20.4728 20.7234
PS1 PS1 sdssj022817 0 19.8138 20.1557 20.4674 20.7188
PS1 PS1 sdssj022817 0 19.8274 20.165 20.4779 20.7322
PS1 PS1 sdssj022817 0 19.82 20.1635 20.4764 20.7286
PS1 PS1 sdssj022817 0 19.8219 20.1623 20.4744 20.7269
PS1 PS1 sdssj022817 0 19.8114 20.1527 20.4652 20.7179
PS1 PS1 sdssj022817 0 19.8214 20.1647 20.4775 20.7297
PS1 PS1 sdssj022817 0 19.8154 20.1539 20.4674 20.7222
PS1 PS1 sdssj022817 0 19.8148 20.1533 20.4655 20.7187
PS1 PS1 sdssj022817 0 19.8157 20.1544 20.4664 20.7193
PS1 PS1 sdssj022817 0 19.8164 20.158 20.4718 20.7259
PS1 PS1 sdssj022817 0 19.817 20.1572 20.4685 20.7203
PS1 PS1 sdssj022817 0 19.8102 20.1523 20.4669 20.7214
PS1 PS1 sdssj022817 0 19.8342 20.1672 20.4748 20.725
PS1 PS1 sdssj022817 0 19.8257 20.1571 20.4648 20.7154
PS1 PS1 sdssj022817 0 19.8123 20.1552 20.4714 20.7274
PS1 PS1 sdssj022817 0 19.8146 20.1558 20.4697 20.7239
PS1 PS1 sdssj022817 0 19.8276 20.1646 20.4756 20.7282
PS1 PS1 sdssj022817 0 19.8189 20.1553 20.4655 20.7171
PS1 PS1 sdssj022817 0 19.8217 20.1574 20.4675 20.7191
PS1 PS1 sdssj022817 0 19.8186 20.1577 20.4702 20.7231
PS1 PS1 sdssj022817 0 19.8306 20.1629 20.4705 20.7209
PS1 PS1 sdssj022817 0 19.8206 20.1559 20.4685 20.723
PS1 PS1 sdssj022817 0 19.8192 20.152 20.4641 20.7188
PS1 PS1 sdssj022817 0 19.8276 20.165 20.4741 20.7248
PS1 PS1 sdssj022817 0 19.821 20.1532 20.4627 20.7148
PS1 PS1 sdssj022817 0 19.8198 20.1542 20.4636 20.7149
PS1 PS1 sdssj022817 0 19.8251 20.1614 20.471 20.7222
PS1 PS1 sdssj022817 0 19.8287 20.1611 20.4686 20.7188
PS1 PS1 sdssj022817 0 19.813 20.1542 20.4684 20.7229
PS1 PS1 sdssj022817 0 19.8264 20.1589 20.4662 20.716
PS1 PS1 sdssj022817 0 19.8122 20.1562 20.4733 20.73
PS1 PS1 sdssj022817 0 19.8157 20.1592 20.4735 20.7271
PS1 PS1 sdssj022817 0 19.8234 20.1584 20.4649 20.7132
PS1 PS1 sdssj022817 0 19.8169 20.1533 20.4653 20.7189
PS1 PS1 sdssj022817 0 19.8246 20.1641 20.4775 20.7318
PS1 PS1 sdssj022817 0 19.8131 20.1538 20.4655 20.7175
PS1 PS1 sdssj022817 0 19.8245 20.1592 20.4703 20.7233
PS1 PS1 sdssj022817 0 19.8274 20.1605 20.4695 20.7209
PS1 PS1 sdssj022817 0 19.826 20.1611 20.4723 20.7254
PS1 PS1 sdssj022817 0 19.8208 20.1539 20.464 20.7165
PS1 PS1 sdssj022817 0 19.8209 20.1582 20.4683 20.7198
PS1 PS1 sdssj022817 0 19.8185 20.1585 20.473 20.7282
PS1 PS1 sdssj022817 0 19.822 20.1594 20.4693 20.7203
PS1 PS1 sdssj022817 0 19.8232 20.1605 20.47 20.7205
PS1 PS1 sdssj022817 0 19.823 20.1551 20.465 20.7175
PS1 PS1 sdssj022817 0 19.8215 20.1595 20.4712 20.7241
PS1 PS1 sdssj022817 0 19.8227 20.1535 20.4623 20.7144
PS1 PS1 sdssj022817 0 19.8248 20.1636 20.4746 20.7266
PS1 PS1 sdssj022817 0 19.8238 20.1611 20.4732 20.7267
PS1 PS1 sdssj022817 0 19.8179 20.1548 20.4644 20.7153
PS1 PS1 sdssj022817 0 19.8177 20.1547 20.4648 20.7163
PS1 PS1 sdssj022817 0 19.8214 20.1599 20.4719 20.7247
PS1 PS1 sdssj022817 0 19.825 20.1618 20.471 20.7214
PS1 PS1 sdssj022817 0 19.8243 20.1554 20.4615 20.7106
PS1 PS1 sdssj022817 0 19.8257 20.1567 20.462 20.7104
PS1 PS1 sdssj022817 0 19.8305 20.1648 20.4735 20.7246
PS1 PS1 sdssj022817 0 19.8196 20.1519 20.4592 20.7094
PS1 PS1 sdssj022817 0 19.815 20.1548 20.468 20.7218
PS1 PS1 sdssj022817 0 19.8242 20.1591 20.4702 20.7234
PS1 PS1 sdssj022817 0 19.8157 20.1567 20.4681 20.7198
PS1 PS1 sdssj022817 0 19.8156 20.1561 20.4673 20.7187
PS1 PS1 sdssj022817 0 19.8279 20.1613 20.4718 20.7251
PS1 PS1 sdssj022817 0 19.8224 20.1563 20.4653 20.7164
PS1 PS1 sdssj022817 0 19.8268 20.1632 20.4726 20.7236
PS1 PS1 sdssj022817 0 19.8232 20.1586 20.4676 20.7182
PS1 PS1 sdssj022817 0 19.8258 20.1626 20.4722 20.7231
PS1 PS1 sdssj022817 0 19.8262 20.1633 20.4733 20.725
PS1 PS1 sdssj024854 0 18.3779 18.7314 19.0443 19.2912
PS1 PS1 sdssj024854 0 18.3775 18.7313 19.046 19.2949
PS1 PS1 sdssj024854 0 18.3785 18.7322 19.0456 19.2933
PS1 PS1 sdssj024854 0 18.3776 18.7325 19.0459 19.293
PS1 PS1 sdssj024854 0 18.3756 18.7332 19.0466 19.2927
PS1 PS1 sdssj024854 0 18.376 18.7367 19.0493 19.2935
PS1 PS1 sdssj024854 0 18.3762 18.7348 19.0491 19.2958
PS1 PS1 sdssj024854 0 18.3812 18.7304 19.0401 19.285
PS1 PS1 sdssj024854 0 18.3803 18.7297 19.0395 19.2844
PS1 PS1 sdssj024854 0 18.3769 18.7335 19.0463 19.2922
PS1 PS1 sdssj024854 0 18.3784 18.7353 19.0485 19.2947
PS1 PS1 sdssj024854 0 18.3816 18.7348 19.0461 19.2913
PS1 PS1 sdssj024854 0 18.3799 18.735 19.0478 19.2942
PS1 PS1 sdssj024854 0 18.3797 18.7341 19.0472 19.2941
PS1 PS1 sdssj024854 0 18.382 18.7347 19.0452 19.2898
PS1 PS1 sdssj024854 0 18.3836 18.7373 19.0486 19.2938
PS1 PS1 sdssj024854 0 18.3779 18.7312 19.0437 19.2901
PS1 PS1 sdssj024854 0 18.3761 18.7312 19.0445 19.2913
PS1 PS1 sdssj024854 0 18.3794 18.732 19.0437 19.2897
PS1 PS1 sdssj024854 0 18.3786 18.732 19.0432 19.2882
PS1 PS1 sdssj024854 0 18.3774 18.7317 19.0453 19.2927
PS1 PS1 sdssj024854 0 18.3774 18.7331 19.0458 19.292
PS1 PS1 sdssj024854 0 18.3765 18.7321 19.046 19.2932
PS1 PS1 sdssj024854 0 18.3754 18.7321 19.0464 19.2937
PS1 PS1 sdssj024854 0 18.3775 18.7319 19.0428 19.2874
PS1 PS1 sdssj024854 0 18.3794 18.7359 19.0501 19.2976
PS1 PS1 sdssj024854 0 18.378 18.7323 19.0448 19.291
PS1 PS1 sdssj024854 0 18.3771 18.732 19.0453 19.2922
PS1 PS1 sdssj024854 0 18.3793 18.7354 19.0481 19.2941
PS1 PS1 sdssj024854 0 18.3818 18.7339 19.0452 19.2909
PS1 PS1 sdssj024854 0 18.3769 18.7325 19.0459 19.2928
PS1 PS1 sdssj024854 0 18.3819 18.7366 19.0486 19.294
PS1 PS1 sdssj024854 0 18.3815 18.7352 19.0476 19.2939
PS1 PS1 sdssj024854 0 18.3772 18.7334 19.0463 19.2922
PS1 PS1 sdssj024854 0 18.3801 18.7308 19.0434 19.2907
PS1 PS1 sdssj024854 0 18.3796 18.7359 19.0478 19.2928
PS1 PS1 sdssj024854 0 18.3763 18.732 19.0484 19.2982
PS1 PS1 sdssj024854 0 18.3772 18.7318 19.0478 19.2978
PS1 PS1 sdssj024854 0 18.3736 18.7317 19.0467 19.2942
PS1 PS1 sdssj024854 0 18.3778 18.7345 19.0469 19.2921
PS1 PS1 sdssj024854 0 18.377 18.7327 19.0439 19.2882
PS1 PS1 sdssj024854 0 18.3757 18.7322 19.0437 19.2881
PS1 PS1 sdssj024854 0 18.378 18.7371 19.0508 19.2967
PS1 PS1 sdssj024854 0 18.3782 18.7349 19.0473 19.2927
PS1 PS1 sdssj024854 0 18.3827 18.732 19.0433 19.2896
PS1 PS1 sdssj024854 0 18.3769 18.7351 19.0483 19.2942
PS1 PS1 sdssj024854 0 18.3766 18.7344 19.0475 19.2932
PS1 PS1 sdssj024854 0 18.3755 18.7303 19.0429 19.2888
PS1 PS1 sdssj024854 0 18.3798 18.7345 19.046 19.2909
PS1 PS1 sdssj024854 0 18.3785 18.7341 19.0466 19.2925
PS1 PS1 sdssj024854 0 18.3781 18.7332 19.047 19.2941
PS1 PS1 sdssj024854 0 18.3794 18.7341 19.0466 19.2927
PS1 PS1 sdssj024854 0 18.3763 18.7308 19.0432 19.2891
PS1 PS1 sdssj024854 0 18.3775 18.7338 19.0475 19.2944
PS1 PS1 sdssj024854 0 18.3797 18.7352 19.046 19.2899
PS1 PS1 sdssj024854 0 18.3819 18.7354 19.0456 19.2898
PS1 PS1 sdssj024854 0 18.3804 18.7343 19.0479 19.2952
PS1 PS1 sdssj024854 0 18.3791 18.7328 19.0454 19.2919
PS1 PS1 sdssj024854 0 18.3799 18.7321 19.0436 19.2894
PS1 PS1 sdssj024854 0 18.3785 18.733 19.0452 19.2911
PS1 PS1 sdssj024854 0 18.3771 18.7318 19.0452 19.2922
PS1 PS1 sdssj024854 0 18.3777 18.7325 19.0446 19.2903
PS1 PS1 sdssj024854 0 18.3798 18.7322 19.0423 19.2866
PS1 PS1 sdssj024854 0 18.3753 18.7319 19.047 19.2956
PS1 PS1 sdssj024854 0 18.3773 18.7319 19.0452 19.292
PS1 PS1 sdssj024854 0 18.3784 18.7322 19.0452 19.292
PS1 PS1 sdssj024854 0 18.3759 18.7317 19.0448 19.2913
PS1 PS1 sdssj024854 0 18.3802 18.7362 19.048 19.2928
PS1 PS1 sdssj024854 0 18.3827 18.7367 19.0476 19.2922
PS1 PS1 sdssj024854 0 18.3767 18.731 19.0452 19.2932
PS1 PS1 sdssj024854 0 18.3789 18.7347 19.0482 19.2948
PS1 PS1 sdssj024854 0 18.3761 18.7337 19.0487 19.2966
PS1 PS1 sdssj024854 0 18.3761 18.7313 19.0453 19.2929
PS1 PS1 sdssj024854 0 18.3781 18.7316 19.0435 19.2894
PS1 PS1 sdssj024854 0 18.3798 18.734 19.046 19.2915
PS1 PS1 sdssj024854 0 18.3755 18.7326 19.0477 19.2956
PS1 PS1 sdssj024854 0 18.3779 18.7341 19.0466 19.2925
PS1 PS1 sdssj024854 0 18.3781 18.733 19.0441 19.2885
PS1 PS1 sdssj024854 0 18.3768 18.732 19.0472 19.2959
PS1 PS1 sdssj024854 0 18.3804 18.7345 19.0473 19.2939
PS1 PS1 sdssj024854 0 18.3809 18.7328 19.0436 19.2887
PS1 PS1 sdssj024854 0 18.3741 18.7323 19.0472 19.2948
PS1 PS1 sdssj024854 0 18.3753 18.7329 19.045 19.2899
PS1 PS1 sdssj024854 0 18.3806 18.7376 19.0495 19.2944
PS1 PS1 sdssj024854 0 18.3803 18.7388 19.0502 19.2939
PS1 PS1 sdssj024854 0 18.3759 18.7334 19.0467 19.293
PS1 PS1 sdssj024854 0 18.376 18.734 19.0495 19.2977
PS1 PS1 sdssj024854 0 18.3789 18.7344 19.0491 19.2974
PS1 PS1 sdssj024854 0 18.3775 18.7341 19.0495 19.2979
PS1 PS1 sdssj024854 0 18.3783 18.7321 19.0467 19.2954
PS1 PS1 sdssj024854 0 18.3805 18.7332 19.0433 19.2874
PS1 PS1 sdssj024854 0 18.3803 18.7337 19.0452 19.2907
PS1 PS1 sdssj024854 0 18.3785 18.7355 19.0492 19.2961
PS1 PS1 sdssj024854 0 18.3793 18.7334 19.0449 19.2901
PS1 PS1 sdssj024854 0 18.3784 18.7333 19.0459 19.2921
PS1 PS1 sdssj024854 0 18.3782 18.7321 19.045 19.2917
PS1 PS1 sdssj024854 0 18.3792 18.7336 19.0457 19.2914
PS1 PS1 sdssj024854 0 18.377 18.7316 19.0438 19.2895
PS1 PS1 sdssj024854 0 18.3804 18.7352 19.0469 19.2921
PS1 PS1 sdssj024854 0 18.376 18.7318 19.0453 19.2922
PS1 PS1 sdssj072752 0 18.0046 18.4426 18.8073 19.0832
PS1 PS1 sdssj072752 0 18.0041 18.4407 18.8045 19.0797
PS1 PS1 sdssj072752 0 18.005 18.4412 18.8047 19.0799
PS1 PS1 sdssj072752 0 18.0037 18.4393 18.8034 19.0795
PS1 PS1 sdssj072752 0 18.0036 18.4402 18.8031 19.0775
PS1 PS1 sdssj072752 0 18.0062 18.4416 18.804 19.0783
PS1 PS1 sdssj072752 0 18.0051 18.4429 18.8074 19.0833
PS1 PS1 sdssj072752 0 18.004 18.4406 18.8038 19.0787
PS1 PS1 sdssj072752 0 18.0056 18.442 18.8053 19.0802
PS1 PS1 sdssj072752 0 18.0053 18.4409 18.8044 19.0799
PS1 PS1 sdssj072752 0 18.0057 18.4397 18.8023 19.0773
PS1 PS1 sdssj072752 0 18.0014 18.4389 18.8049 19.0823
PS1 PS1 sdssj072752 0 18.0039 18.4404 18.8034 19.0781
PS1 PS1 sdssj072752 0 18.0021 18.4402 18.805 19.081
PS1 PS1 sdssj072752 0 18.0049 18.4413 18.805 19.0804
PS1 PS1 sdssj072752 0 18.0062 18.443 18.8058 19.0802
PS1 PS1 sdssj072752 0 18.005 18.4425 18.806 19.081
PS1 PS1 sdssj072752 0 18.0029 18.4392 18.8039 19.0805
PS1 PS1 sdssj072752 0 18.0038 18.4399 18.8042 19.0805
PS1 PS1 sdssj072752 0 18.003 18.4407 18.8051 19.0807
PS1 PS1 sdssj072752 0 18.0046 18.4411 18.806 19.0825
PS1 PS1 sdssj072752 0 18.0054 18.4399 18.8007 19.0737
PS1 PS1 sdssj072752 0 18.0035 18.4404 18.8053 19.0818
PS1 PS1 sdssj072752 0 18.0036 18.4389 18.8013 19.0755
PS1 PS1 sdssj072752 0 18.0033 18.4417 18.8074 19.0844
PS1 PS1 sdssj072752 0 18.0055 18.4425 18.807 19.083
PS1 PS1 sdssj072752 0 18.0037 18.4407 18.8035 19.0779
PS1 PS1 sdssj072752 0 18.0042 18.4396 18.8035 19.0796
PS1 PS1 sdssj072752 0 18.0049 18.4426 18.808 19.0849
PS1 PS1 sdssj072752 0 18.0057 18.4424 18.8052 19.0795
PS1 PS1 sdssj072752 0 18.0025 18.4396 18.8059 19.084
PS1 PS1 sdssj072752 0 18.009 18.4451 18.806 19.0784
PS1 PS1 sdssj072752 0 18.006 18.4427 18.8042 19.077
PS1 PS1 sdssj072752 0 18.004 18.4395 18.8026 19.0777
PS1 PS1 sdssj072752 0 18.005 18.4407 18.8032 19.0775
PS1 PS1 sdssj072752 0 18.004 18.4394 18.8027 19.078
PS1 PS1 sdssj072752 0 18.0047 18.4414 18.8052 19.0806
PS1 PS1 sdssj072752 0 18.0052 18.4423 18.8061 19.0815
PS1 PS1 sdssj072752 0 18.0027 18.4394 18.8048 19.082
PS1 PS1 sdssj072752 0 18.0043 18.441 18.8046 19.0797
PS1 PS1 sdssj072752 0 18.0045 18.4409 18.8058 19.0825
PS1 PS1 sdssj072752 0 18.0049 18.4412 18.805 19.0805
PS1 PS1 sdssj072752 0 18.0047 18.4407 18.8034 19.0781
PS1 PS1 sdssj072752 0 18.0074 18.4439 18.807 19.0818
PS1 PS1 sdssj072752 0 18.0012 18.4383 18.802 19.0771
PS1 PS1 sdssj072752 0 18.0044 18.4426 18.8055 19.0796
PS1 PS1 sdssj072752 0 18.0063 18.4426 18.8038 19.0768
PS1 PS1 sdssj072752 0 18.0041 18.4393 18.8011 19.075
PS1 PS1 sdssj072752 0 18.0047 18.4423 18.8061 19.0813
PS1 PS1 sdssj072752 0 18.0051 18.4417 18.8049 19.0796
PS1 PS1 sdssj072752 0 17.999 18.4352 18.8011 19.0789
PS1 PS1 sdssj072752 0 18.0032 18.4402 18.8062 19.0837
PS1 PS1 sdssj072752 0 18.0026 18.4408 18.807 19.0844
PS1 PS1 sdssj072752 0 18.0044 18.4419 18.8069 19.0835
PS1 PS1 sdssj072752 0 18.0019 18.4403 18.8053 19.0813
PS1 PS1 sdssj072752 0 18.0031 18.4396 18.8041 19.0802
PS1 PS1 sdssj072752 0 18.0038 18.4405 18.8059 19.0827
PS1 PS1 sdssj072752 0 18.0012 18.4364 18.8015 19.0787
PS1 PS1 sdssj072752 0 18.0028 18.438 18.8028 19.0797
PS1 PS1 sdssj072752 0 18.0055 18.4428 18.8067 19.082
PS1 PS1 sdssj072752 0 18.0033 18.4402 18.8053 19.0821
PS1 PS1 sdssj072752 0 18.004 18.4401 18.8029 19.0775
PS1 PS1 sdssj072752 0 18.0043 18.4381 18.8 19.0742
PS1 PS1 sdssj072752 0 18.0022 18.4406 18.8064 19.0835
PS1 PS1 sdssj072752 0 18.0065 18.4417 18.8042 19.0788
PS1 PS1 sdssj072752 0 18.0054 18.4428 18.8066 19.0818
PS1 PS1 sdssj072752 0 18.0044 18.4397 18.8033 19.0788
PS1 PS1 sdssj072752 0 18.0031 18.442 18.8072 19.0835
PS1 PS1 sdssj072752 0 18.0037 18.4389 18.8021 19.0774
PS1 PS1 sdssj072752 0 18.0035 18.4393 18.8028 19.0781
PS1 PS1 sdssj072752 0 18.0041 18.4411 18.8046 19.0795
PS1 PS1 sdssj072752 0 18.0043 18.4403 18.8052 19.082
PS1 PS1 sdssj072752 0 18.0063 18.4434 18.8081 19.0842
PS1 PS1 sdssj072752 0 18.0042 18.4387 18.8018 19.0771
PS1 PS1 sdssj072752 0 18.0054 18.4421 18.8064 19.0823
PS1 PS1 sdssj072752 0 18.0016 18.4375 18.8029 19.0803
PS1 PS1 sdssj072752 0 18.0042 18.4419 18.806 19.0815
PS1 PS1 sdssj072752 0 18.0032 18.4396 18.8038 19.0798
PS1 PS1 sdssj072752 0 18.0018 18.4394 18.8045 19.081
PS1 PS1 sdssj072752 0 18.0056 18.4416 18.806 19.0822
PS1 PS1 sdssj072752 0 18.0017 18.4383 18.8029 19.0791
PS1 PS1 sdssj072752 0 18.0032 18.4401 18.8043 19.08
PS1 PS1 sdssj072752 0 18.0016 18.4392 18.8042 19.0806
PS1 PS1 sdssj072752 0 18.0023 18.4393 18.8036 19.0795
PS1 PS1 sdssj072752 0 18.0055 18.4407 18.803 19.0773
PS1 PS1 sdssj072752 0 18.0073 18.4431 18.8039 19.0765
PS1 PS1 sdssj072752 0 18.0035 18.4379 18.8 19.0743
PS1 PS1 sdssj072752 0 18.0059 18.4439 18.8091 19.0858
PS1 PS1 sdssj072752 0 18.0012 18.4365 18.8007 19.0771
PS1 PS1 sdssj072752 0 17.9994 18.436 18.8009 19.0775
PS1 PS1 sdssj072752 0 18.004 18.4408 18.8033 19.0773
PS1 PS1 sdssj072752 0 18.0051 18.44 18.8008 19.0736
PS1 PS1 sdssj072752 0 18.001 18.4385 18.8058 19.0847
PS1 PS1 sdssj072752 0 18.0006 18.439 18.8059 19.0842
PS1 PS1 sdssj072752 0 18.0022 18.4395 18.8042 19.0802
PS1 PS1 sdssj072752 0 18.0032 18.4411 18.8062 19.0827
PS1 PS1 sdssj072752 0 18.0025 18.4395 18.8047 19.0817
PS1 PS1 sdssj072752 0 18.0049 18.4412 18.8063 19.0832
PS1 PS1 sdssj072752 0 18.0054 18.4428 18.8081 19.0848
PS1 PS1 sdssj072752 0 18.0012 18.4396 18.8062 19.0841
PS1 PS1 sdssj081508 0 19.7264 20.178 20.5517 20.8344
PS1 PS1 sdssj081508 0 19.7156 20.165 20.5373 20.8192
PS1 PS1 sdssj081508 0 19.7258 20.1777 20.552 20.8352
PS1 PS1 sdssj081508 0 19.7262 20.1721 20.5408 20.8196
PS1 PS1 sdssj081508 0 19.7169 20.1664 20.5405 20.8242
PS1 PS1 sdssj081508 0 19.7194 20.1711 20.5446 20.8271
PS1 PS1 sdssj081508 0 19.7222 20.1696 20.5407 20.8218
PS1 PS1 sdssj081508 0 19.7198 20.1691 20.541 20.8225
PS1 PS1 sdssj081508 0 19.7205 20.1695 20.5414 20.8228
PS1 PS1 sdssj081508 0 19.7238 20.1736 20.5464 20.8286
PS1 PS1 sdssj081508 0 19.7261 20.1734 20.5446 20.8259
PS1 PS1 sdssj081508 0 19.7218 20.1718 20.5447 20.827
PS1 PS1 sdssj081508 0 19.7239 20.1739 20.5472 20.83
PS1 PS1 sdssj081508 0 19.7206 20.1699 20.5421 20.8237
PS1 PS1 sdssj081508 0 19.7253 20.1713 20.5421 20.8234
PS1 PS1 sdssj081508 0 19.7283 20.173 20.5419 20.8216
PS1 PS1 sdssj081508 0 19.7231 20.1741 20.5475 20.8302
PS1 PS1 sdssj081508 0 19.7227 20.1698 20.5414 20.823
PS1 PS1 sdssj081508 0 19.7197 20.1711 20.5444 20.8269
PS1 PS1 sdssj081508 0 19.7228 20.171 20.5438 20.8265
PS1 PS1 sdssj081508 0 19.727 20.1765 20.5488 20.8307
PS1 PS1 sdssj081508 0 19.724 20.1744 20.5477 20.8302
PS1 PS1 sdssj081508 0 19.7272 20.1747 20.5457 20.8268
PS1 PS1 sdssj081508 0 19.7197 20.1693 20.541 20.8221
PS1 PS1 sdssj081508 0 19.7231 20.172 20.5452 20.8281
PS1 PS1 sdssj081508 0 19.7249 20.1741 20.5459 20.8272
PS1 PS1 sdssj081508 0 19.7235 20.1727 20.5454 20.8276
PS1 PS1 sdssj081508 0 19.7281 20.1771 20.5491 20.8305
PS1 PS1 sdssj081508 0 19.728 20.1721 20.5414 20.8215
PS1 PS1 sdssj081508 0 19.7263 20.1781 20.5526 20.8362
PS1 PS1 sdssj081508 0 19.7266 20.1743 20.5455 20.8267
PS1 PS1 sdssj081508 0 19.7212 20.167 20.5371 20.8177
PS1 PS1 sdssj081508 0 19.7261 20.1731 20.5438 20.8249
PS1 PS1 sdssj081508 0 19.7225 20.1734 20.5466 20.829
PS1 PS1 sdssj081508 0 19.7292 20.1734 20.5432 20.8239
PS1 PS1 sdssj081508 0 19.724 20.171 20.5411 20.8212
PS1 PS1 sdssj081508 0 19.7215 20.1654 20.535 20.8156
PS1 PS1 sdssj081508 0 19.7296 20.1745 20.5446 20.8256
PS1 PS1 sdssj081508 0 19.7305 20.1739 20.5415 20.8201
PS1 PS1 sdssj081508 0 19.7192 20.1693 20.543 20.8264
PS1 PS1 sdssj081508 0 19.7208 20.1687 20.5399 20.821
PS1 PS1 sdssj081508 0 19.723 20.1686 20.5385 20.819
PS1 PS1 sdssj081508 0 19.7222 20.1736 20.5475 20.8303
PS1 PS1 sdssj081508 0 19.7239 20.1753 20.5491 20.8318
PS1 PS1 sdssj081508 0 19.7229 20.1687 20.5395 20.8209
PS1 PS1 sdssj081508 0 19.7206 20.1707 20.5437 20.826
PS1 PS1 sdssj081508 0 19.7222 20.174 20.5483 20.8313
PS1 PS1 sdssj081508 0 19.7251 20.1737 20.5463 20.8289
PS1 PS1 sdssj081508 0 19.7245 20.1739 20.5459 20.8273
PS1 PS1 sdssj081508 0 19.722 20.1714 20.5442 20.8269
PS1 PS1 sdssj081508 0 19.7223 20.1728 20.5461 20.8285
PS1 PS1 sdssj081508 0 19.7208 20.1726 20.5469 20.83
PS1 PS1 sdssj081508 0 19.7209 20.1732 20.5474 20.8303
PS1 PS1 sdssj081508 0 19.7255 20.1735 20.5453 20.827
PS1 PS1 sdssj081508 0 19.7239 20.1724 20.5433 20.8238
PS1 PS1 sdssj081508 0 19.7213 20.1715 20.5441 20.826
PS1 PS1 sdssj081508 0 19.7235 20.1761 20.5512 20.8353
PS1 PS1 sdssj081508 0 19.7193 20.1695 20.5424 20.8245
PS1 PS1 sdssj081508 0 19.723 20.1719 20.5443 20.8263
PS1 PS1 sdssj081508 0 19.7209 20.1712 20.5442 20.8265
PS1 PS1 sdssj081508 0 19.7213 20.1735 20.5475 20.8301
PS1 PS1 sdssj081508 0 19.72 20.1712 20.5446 20.8271
PS1 PS1 sdssj081508 0 19.7207 20.1678 20.5403 20.8232
PS1 PS1 sdssj081508 0 19.7262 20.1762 20.5488 20.8307
PS1 PS1 sdssj081508 0 19.7243 20.172 20.5451 20.8284
PS1 PS1 sdssj081508 0 19.7249 20.1732 20.5453 20.8272
PS1 PS1 sdssj081508 0 19.723 20.1705 20.5419 20.8235
PS1 PS1 sdssj081508 0 19.7247 20.1741 20.5463 20.8279
PS1 PS1 sdssj081508 0 19.7277 20.174 20.5452 20.8267
PS1 PS1 sdssj081508 0 19.7241 20.1733 20.5455 20.8272
PS1 PS1 sdssj081508 0 19.724 20.1693 20.5389 20.8191
PS1 PS1 sdssj081508 0 19.7225 20.1719 20.5439 20.8253
PS1 PS1 sdssj081508 0 19.7235 20.1732 20.5452 20.8265
PS1 PS1 sdssj081508 0 19.7197 20.1664 20.5375 20.819
PS1 PS1 sdssj081508 0 19.7275 20.179 20.5527 20.8353
PS1 PS1 sdssj081508 0 19.7216 20.1672 20.5379 20.8193
PS1 PS1 sdssj081508 0 19.7275 20.1765 20.5484 20.83
PS1 PS1 sdssj081508 0 19.7226 20.1706 20.5424 20.8241
PS1 PS1 sdssj081508 0 19.7186 20.1691 20.5424 20.8249
PS1 PS1 sdssj081508 0 19.7264 20.1755 20.5474 20.8288
PS1 PS1 sdssj081508 0 19.7254 20.1738 20.5448 20.8255
