survey version standard shift  SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS gd71 0 12.7705 13.2461 13.6105 13.9504 12.7748 13.2461 13.6105 13.9504
SDSS SDSS gd71 0 12.7715 13.2488 13.6142 13.9549 12.7759 13.2488 13.6142 13.9549
SDSS SDSS gd71 0 12.7707 13.2462 13.6104 13.9501 12.7751 13.2462 13.6104 13.9501
SDSS SDSS gd71 0 12.7717 13.2486 13.6139 13.9546 12.776 13.2486 13.6139 13.9546
SDSS SDSS gd71 0 12.7707 13.247 13.6117 13.9518 12.7751 13.247 13.6117 13.9518
SDSS SDSS gd71 0 12.771 13.247 13.6117 13.9521 12.7753 13.247 13.6117 13.9521
SDSS SDSS gd71 0 12.7716 13.2487 13.6139 13.9543 12.776 13.2487 13.6139 13.9543
SDSS SDSS gd71 0 12.7712 13.2478 13.6128 13.9533 12.7755 13.2478 13.6128 13.9533
SDSS SDSS gd71 0 12.7715 13.2474 13.612 13.952 12.7759 13.2474 13.612 13.952
SDSS SDSS gd71 0 12.7729 13.2497 13.6147 13.955 12.7773 13.2497 13.6147 13.955
SDSS SDSS gd71 0 12.7726 13.2496 13.6147 13.955 12.777 13.2496 13.6147 13.955
SDSS SDSS gd71 0 12.7708 13.2466 13.611 13.9508 12.7751 13.2466 13.611 13.9508
SDSS SDSS gd71 0 12.7714 13.2477 13.6125 13.9527 12.7757 13.2477 13.6125 13.9527
SDSS SDSS gd71 0 12.772 13.248 13.6125 13.9522 12.7763 13.248 13.6125 13.9522
SDSS SDSS gd71 0 12.7711 13.2473 13.612 13.9521 12.7754 13.2473 13.612 13.9521
SDSS SDSS gd71 0 12.7702 13.2474 13.6128 13.9533 12.7745 13.2474 13.6128 13.9533
SDSS SDSS gd71 0 12.7718 13.248 13.6126 13.9527 12.7762 13.248 13.6126 13.9527
SDSS SDSS gd71 0 12.7713 13.2478 13.6128 13.9533 12.7756 13.2478 13.6128 13.9533
SDSS SDSS gd71 0 12.7707 13.248 13.6137 13.9547 12.775 13.248 13.6137 13.9547
SDSS SDSS gd71 0 12.7715 13.2479 13.6126 13.9528 12.7758 13.2479 13.6126 13.9528
SDSS SDSS gd71 0 12.7703 13.2457 13.61 13.9498 12.7746 13.2457 13.61 13.9498
SDSS SDSS gd71 0 12.7722 13.2487 13.6137 13.9541 12.7765 13.2487 13.6137 13.9541
SDSS SDSS gd71 0 12.7701 13.2477 13.6132 13.9538 12.7744 13.2477 13.6132 13.9538
SDSS SDSS gd71 0 12.7714 13.2482 13.6131 13.9532 12.7758 13.2482 13.6131 13.9532
SDSS SDSS gd71 0 12.7697 13.246 13.6109 13.9515 12.774 13.246 13.6109 13.9515
SDSS SDSS gd71 0 12.7702 13.2469 13.6119 13.9522 12.7746 13.2469 13.6119 13.9522
SDSS SDSS gd71 0 12.7703 13.2463 13.6109 13.951 12.7746 13.2463 13.6109 13.951
SDSS SDSS gd71 0 12.7719 13.247 13.6112 13.951 12.7762 13.247 13.6112 13.951
SDSS SDSS gd71 0 12.7708 13.2472 13.6122 13.9526 12.7752 13.2472 13.6122 13.9526
SDSS SDSS gd71 0 12.7706 13.2466 13.611 13.9508 12.775 13.2466 13.611 13.9508
SDSS SDSS gd71 0 12.77 13.247 13.6121 13.9523 12.7743 13.247 13.6121 13.9523
SDSS SDSS gd71 0 12.7708 13.2477 13.6127 13.9528 12.7751 13.2477 13.6127 13.9528
SDSS SDSS gd71 0 12.7708 13.2475 13.6126 13.9532 12.7751 13.2475 13.6126 13.9532
SDSS SDSS gd71 0 12.7716 13.2481 13.6129 13.953 12.776 13.2481 13.6129 13.953
SDSS SDSS gd71 0 12.772 13.2481 13.6126 13.9525 12.7763 13.2481 13.6126 13.9525
SDSS SDSS gd71 0 12.771 13.2475 13.6124 13.9529 12.7753 13.2475 13.6124 13.9529
SDSS SDSS gd71 0 12.7715 13.2476 13.6122 13.9523 12.7759 13.2476 13.6122 13.9523
SDSS SDSS sdssj010322 0 19.0526 19.5397 19.9014 20.2317 19.0579 19.5397 19.9014 20.2317
SDSS SDSS sdssj010322 0 19.0506 19.5403 19.9048 20.238 19.0558 19.5403 19.9048 20.238
SDSS SDSS sdssj010322 0 19.0539 19.539 19.8996 20.2294 19.0592 19.539 19.8996 20.2294
SDSS SDSS sdssj010322 0 19.0508 19.5355 19.8952 20.2239 19.0561 19.5355 19.8952 20.2239
SDSS SDSS sdssj010322 0 19.0606 19.5441 19.9026 20.2298 19.0659 19.5441 19.9026 20.2298
SDSS SDSS sdssj010322 0 19.0532 19.5424 19.9051 20.2363 19.0585 19.5424 19.9051 20.2363
SDSS SDSS sdssj010322 0 19.0509 19.535 19.8943 20.2225 19.0562 19.535 19.8943 20.2225
SDSS SDSS sdssj010322 0 19.0485 19.5335 19.8931 20.2212 19.0538 19.5335 19.8931 20.2212
SDSS SDSS sdssj010322 0 19.0507 19.5363 19.8969 20.2265 19.0559 19.5363 19.8969 20.2265
SDSS SDSS sdssj010322 0 19.0505 19.5377 19.8994 20.2299 19.0558 19.5377 19.8994 20.2299
SDSS SDSS sdssj010322 0 19.0574 19.5442 19.905 20.2341 19.0627 19.5442 19.905 20.2341
SDSS SDSS sdssj010322 0 19.0507 19.5359 19.8965 20.2263 19.056 19.5359 19.8965 20.2263
SDSS SDSS sdssj010322 0 19.0523 19.5366 19.8964 20.2254 19.0576 19.5366 19.8964 20.2254
SDSS SDSS sdssj010322 0 19.0539 19.5396 19.9004 20.2303 19.0592 19.5396 19.9004 20.2303
SDSS SDSS sdssj010322 0 19.0528 19.5358 19.8941 20.2215 19.0581 19.5358 19.8941 20.2215
SDSS SDSS sdssj010322 0 19.0522 19.5371 19.8974 20.2267 19.0574 19.5371 19.8974 20.2267
SDSS SDSS sdssj010322 0 19.0507 19.5379 19.8998 20.2306 19.056 19.5379 19.8998 20.2306
SDSS SDSS sdssj010322 0 19.0524 19.5386 19.8989 20.228 19.0577 19.5386 19.8989 20.228
SDSS SDSS sdssj010322 0 19.0467 19.5291 19.8879 20.216 19.0519 19.5291 19.8879 20.216
SDSS SDSS sdssj010322 0 19.0523 19.5357 19.8946 20.2226 19.0576 19.5357 19.8946 20.2226
SDSS SDSS sdssj010322 0 19.0532 19.5398 19.9007 20.2299 19.0585 19.5398 19.9007 20.2299
SDSS SDSS sdssj010322 0 19.0564 19.5388 19.8968 20.2238 19.0616 19.5388 19.8968 20.2238
SDSS SDSS sdssj010322 0 19.0502 19.5323 19.8905 20.218 19.0555 19.5323 19.8905 20.218
SDSS SDSS sdssj010322 0 19.0518 19.5411 19.9043 20.2357 19.0571 19.5411 19.9043 20.2357
SDSS SDSS sdssj010322 0 19.0541 19.5386 19.8984 20.2269 19.0594 19.5386 19.8984 20.2269
SDSS SDSS sdssj010322 0 19.0578 19.5398 19.8972 20.2236 19.0631 19.5398 19.8972 20.2236
SDSS SDSS sdssj010322 0 19.0564 19.5426 19.9035 20.233 19.0617 19.5426 19.9035 20.233
SDSS SDSS sdssj010322 0 19.055 19.5385 19.8975 20.2256 19.0603 19.5385 19.8975 20.2256
SDSS SDSS sdssj010322 0 19.0565 19.5388 19.8965 20.2231 19.0617 19.5388 19.8965 20.2231
SDSS SDSS sdssj010322 0 19.0519 19.536 19.8951 20.223 19.0571 19.536 19.8951 20.223
SDSS SDSS sdssj010322 0 19.0576 19.5399 19.8973 20.2236 19.0629 19.5399 19.8973 20.2236
SDSS SDSS sdssj010322 0 19.0565 19.5409 19.8997 20.2271 19.0618 19.5409 19.8997 20.2271
SDSS SDSS sdssj010322 0 19.0506 19.5343 19.8929 20.2202 19.0559 19.5343 19.8929 20.2202
SDSS SDSS sdssj010322 0 19.055 19.5435 19.9057 20.2363 19.0604 19.5435 19.9057 20.2363
SDSS SDSS sdssj010322 0 19.0526 19.5428 19.9069 20.2394 19.0579 19.5428 19.9069 20.2394
SDSS SDSS sdssj010322 0 19.0565 19.5401 19.8994 20.2276 19.0618 19.5401 19.8994 20.2276
SDSS SDSS sdssj010322 0 19.0571 19.5393 19.8965 20.2224 19.0624 19.5393 19.8965 20.2224
SDSS SDSS sdssj010322 0 19.0468 19.5353 19.8981 20.2295 19.0521 19.5353 19.8981 20.2295
SDSS SDSS sdssj010322 0 19.0564 19.5397 19.899 20.2274 19.0617 19.5397 19.899 20.2274
SDSS SDSS sdssj010322 0 19.0524 19.5351 19.8935 20.2209 19.0577 19.5351 19.8935 20.2209
SDSS SDSS sdssj010322 0 19.057 19.5469 19.9088 20.2383 19.0623 19.5469 19.9088 20.2383
SDSS SDSS sdssj010322 0 19.0553 19.5395 19.8987 20.2266 19.0606 19.5395 19.8987 20.2266
SDSS SDSS sdssj010322 0 19.0548 19.5411 19.9021 20.2319 19.0601 19.5411 19.9021 20.2319
SDSS SDSS sdssj010322 0 19.0519 19.5396 19.9025 20.2343 19.0572 19.5396 19.9025 20.2343
SDSS SDSS sdssj010322 0 19.0506 19.5355 19.8962 20.2259 19.0558 19.5355 19.8962 20.2259
SDSS SDSS sdssj010322 0 19.0473 19.535 19.8975 20.2289 19.0526 19.535 19.8975 20.2289
SDSS SDSS sdssj010322 0 19.0479 19.5299 19.8886 20.2171 19.0532 19.5299 19.8886 20.2171
SDSS SDSS sdssj010322 0 19.0501 19.5366 19.8974 20.2268 19.0554 19.5366 19.8974 20.2268
SDSS SDSS sdssj010322 0 19.0524 19.5406 19.9037 20.2357 19.0576 19.5406 19.9037 20.2357
SDSS SDSS sdssj010322 0 19.0561 19.5425 19.9037 20.2337 19.0614 19.5425 19.9037 20.2337
SDSS SDSS sdssj010322 0 19.0511 19.5365 19.8967 20.2256 19.0564 19.5365 19.8967 20.2256
SDSS SDSS sdssj010322 0 19.0556 19.5427 19.9043 20.2347 19.0608 19.5427 19.9043 20.2347
SDSS SDSS sdssj010322 0 19.055 19.541 19.902 20.232 19.0603 19.541 19.902 20.232
SDSS SDSS sdssj010322 0 19.0538 19.5401 19.9013 20.2313 19.0591 19.5401 19.9013 20.2313
SDSS SDSS sdssj010322 0 19.0506 19.5403 19.9045 20.2373 19.0559 19.5403 19.9045 20.2373
SDSS SDSS sdssj010322 0 19.0559 19.5378 19.8956 20.2226 19.0611 19.5378 19.8956 20.2226
SDSS SDSS sdssj010322 0 19.0569 19.5439 19.9044 20.2331 19.0622 19.5439 19.9044 20.2331
SDSS SDSS sdssj010322 0 19.0589 19.5445 19.9047 20.2335 19.0642 19.5445 19.9047 20.2335
SDSS SDSS sdssj010322 0 19.0561 19.538 19.8957 20.2223 19.0614 19.538 19.8957 20.2223
SDSS SDSS sdssj010322 0 19.0511 19.5353 19.8944 20.2221 19.0564 19.5353 19.8944 20.2221
SDSS SDSS sdssj010322 0 19.0555 19.5413 19.9021 20.2315 19.0608 19.5413 19.9021 20.2315
SDSS SDSS sdssj010322 0 19.0491 19.5322 19.8923 20.2219 19.0543 19.5322 19.8923 20.2219
SDSS SDSS sdssj010322 0 19.0511 19.5392 19.9007 20.2305 19.0564 19.5392 19.9007 20.2305
SDSS SDSS sdssj010322 0 19.0486 19.5376 19.9004 20.2315 19.0539 19.5376 19.9004 20.2315
SDSS SDSS sdssj010322 0 19.0475 19.5346 19.8962 20.2264 19.0528 19.5346 19.8962 20.2264
SDSS SDSS sdssj010322 0 19.05 19.5365 19.8973 20.2266 19.0552 19.5365 19.8973 20.2266
SDSS SDSS sdssj010322 0 19.0574 19.5432 19.9035 20.2324 19.0627 19.5432 19.9035 20.2324
SDSS SDSS sdssj010322 0 19.0539 19.5417 19.9024 20.2311 19.0593 19.5417 19.9024 20.2311
SDSS SDSS sdssj010322 0 19.0543 19.5391 19.8997 20.2295 19.0596 19.5391 19.8997 20.2295
SDSS SDSS sdssj010322 0 19.0538 19.5389 19.8988 20.2276 19.0591 19.5389 19.8988 20.2276
SDSS SDSS sdssj010322 0 19.056 19.5427 19.9039 20.2336 19.0613 19.5427 19.9039 20.2336
SDSS SDSS sdssj010322 0 19.0546 19.5372 19.8953 20.2223 19.0599 19.5372 19.8953 20.2223
SDSS SDSS sdssj010322 0 19.0513 19.5355 19.8947 20.2226 19.0566 19.5355 19.8947 20.2226
SDSS SDSS sdssj010322 0 19.0539 19.5389 19.8994 20.229 19.0592 19.5389 19.8994 20.229
SDSS SDSS sdssj010322 0 19.0512 19.5367 19.8982 20.229 19.0564 19.5367 19.8982 20.229
SDSS SDSS sdssj010322 0 19.0586 19.5414 19.8996 20.2268 19.0639 19.5414 19.8996 20.2268
SDSS SDSS sdssj010322 0 19.0574 19.5408 19.899 20.2259 19.0627 19.5408 19.899 20.2259
SDSS SDSS sdssj010322 0 19.0507 19.5358 19.8969 20.2273 19.0559 19.5358 19.8969 20.2273
SDSS SDSS sdssj010322 0 19.0519 19.5352 19.8941 20.222 19.0571 19.5352 19.8941 20.222
SDSS SDSS sdssj010322 0 19.0563 19.5417 19.9013 20.2295 19.0616 19.5417 19.9013 20.2295
SDSS SDSS sdssj010322 0 19.0539 19.5411 19.9019 20.2311 19.0593 19.5411 19.9019 20.2311
SDSS SDSS sdssj010322 0 19.0564 19.5407 19.9 20.2282 19.0617 19.5407 19.9 20.2282
SDSS SDSS sdssj010322 0 19.0542 19.5357 19.8933 20.2198 19.0594 19.5357 19.8933 20.2198
SDSS SDSS sdssj010322 0 19.0565 19.5387 19.8971 20.2247 19.0617 19.5387 19.8971 20.2247
SDSS SDSS sdssj010322 0 19.0521 19.539 19.8996 20.2286 19.0575 19.539 19.8996 20.2286
SDSS SDSS sdssj010322 0 19.0533 19.5374 19.897 20.2255 19.0585 19.5374 19.897 20.2255
SDSS SDSS sdssj010322 0 19.0498 19.5346 19.8947 20.2237 19.055 19.5346 19.8947 20.2237
SDSS SDSS sdssj010322 0 19.0503 19.536 19.8985 20.2305 19.0554 19.536 19.8985 20.2305
SDSS SDSS sdssj010322 0 19.0524 19.5375 19.8969 20.2249 19.0577 19.5375 19.8969 20.2249
SDSS SDSS sdssj010322 0 19.0514 19.5359 19.8953 20.2237 19.0567 19.5359 19.8953 20.2237
SDSS SDSS sdssj010322 0 19.0519 19.5372 19.898 20.2279 19.0571 19.5372 19.898 20.2279
SDSS SDSS sdssj010322 0 19.0511 19.5367 19.8969 20.2259 19.0564 19.5367 19.8969 20.2259
SDSS SDSS sdssj010322 0 19.0531 19.5362 19.8946 20.222 19.0584 19.5362 19.8946 20.222
SDSS SDSS sdssj010322 0 19.0503 19.5384 19.9011 20.2327 19.0556 19.5384 19.9011 20.2327
SDSS SDSS sdssj010322 0 19.0524 19.5354 19.8952 20.2245 19.0576 19.5354 19.8952 20.2245
SDSS SDSS sdssj010322 0 19.0553 19.5387 19.8977 20.2256 19.0605 19.5387 19.8977 20.2256
SDSS SDSS sdssj010322 0 19.0511 19.5393 19.9014 20.2319 19.0564 19.5393 19.9014 20.2319
SDSS SDSS sdssj010322 0 19.0502 19.5341 19.8939 20.2229 19.0555 19.5341 19.8939 20.2229
SDSS SDSS sdssj022817 0 19.8077 20.1448 20.4373 20.7307 19.809 20.1448 20.4373 20.7307
SDSS SDSS sdssj022817 0 19.8065 20.1527 20.451 20.7482 19.8079 20.1527 20.451 20.7482
SDSS SDSS sdssj022817 0 19.7969 20.1458 20.4468 20.7467 19.7982 20.1458 20.4468 20.7467
SDSS SDSS sdssj022817 0 19.7918 20.143 20.4447 20.7439 19.7932 20.143 20.4447 20.7439
SDSS SDSS sdssj022817 0 19.8028 20.1503 20.45 20.7486 19.8041 20.1503 20.45 20.7486
SDSS SDSS sdssj022817 0 19.8018 20.1479 20.4461 20.7436 19.8031 20.1479 20.4461 20.7436
SDSS SDSS sdssj022817 0 19.8112 20.1548 20.4509 20.7464 19.8125 20.1548 20.4509 20.7464
SDSS SDSS sdssj022817 0 19.8068 20.1486 20.4435 20.7382 19.8082 20.1486 20.4435 20.7382
SDSS SDSS sdssj022817 0 19.7929 20.1401 20.44 20.739 19.7942 20.1401 20.44 20.739
SDSS SDSS sdssj022817 0 19.7966 20.1478 20.45 20.7506 19.798 20.1478 20.45 20.7506
SDSS SDSS sdssj022817 0 19.8031 20.1472 20.4446 20.742 19.8045 20.1472 20.4446 20.742
SDSS SDSS sdssj022817 0 19.801 20.1444 20.4419 20.7393 19.8023 20.1444 20.4419 20.7393
SDSS SDSS sdssj022817 0 19.8064 20.1513 20.4488 20.7454 19.8077 20.1513 20.4488 20.7454
SDSS SDSS sdssj022817 0 19.8022 20.1443 20.4402 20.7363 19.8035 20.1443 20.4402 20.7363
SDSS SDSS sdssj022817 0 19.7899 20.1371 20.4367 20.7348 19.7912 20.1371 20.4367 20.7348
SDSS SDSS sdssj022817 0 19.8095 20.1491 20.4428 20.737 19.8109 20.1491 20.4428 20.737
SDSS SDSS sdssj022817 0 19.7902 20.1418 20.445 20.7467 19.7915 20.1418 20.445 20.7467
SDSS SDSS sdssj022817 0 19.8123 20.1513 20.4439 20.7367 19.8137 20.1513 20.4439 20.7367
SDSS SDSS sdssj022817 0 19.8003 20.1451 20.4428 20.7395 19.8016 20.1451 20.4428 20.7395
SDSS SDSS sdssj022817 0 19.8118 20.1516 20.4451 20.7386 19.8132 20.1516 20.4451 20.7386
SDSS SDSS sdssj022817 0 19.8004 20.1513 20.4529 20.7521 19.8017 20.1513 20.4529 20.7521
SDSS SDSS sdssj022817 0 19.8047 20.1506 20.4485 20.7453 19.8061 20.1506 20.4485 20.7453
SDSS SDSS sdssj022817 0 19.7941 20.1425 20.4429 20.7428 19.7955 20.1425 20.4429 20.7428
SDSS SDSS sdssj022817 0 19.8021 20.1474 20.4448 20.7413 19.8035 20.1474 20.4448 20.7413
SDSS SDSS sdssj022817 0 19.7974 20.142 20.4404 20.7386 19.7986 20.142 20.4404 20.7386
SDSS SDSS sdssj022817 0 19.7985 20.1364 20.4291 20.722 19.7998 20.1364 20.4291 20.722
SDSS SDSS sdssj022817 0 19.8065 20.1454 20.4386 20.7322 19.8079 20.1454 20.4386 20.7322
SDSS SDSS sdssj022817 0 19.7995 20.1463 20.4449 20.7424 19.8009 20.1463 20.4449 20.7424
SDSS SDSS sdssj022817 0 19.8025 20.149 20.4479 20.7463 19.8038 20.149 20.4479 20.7463
SDSS SDSS sdssj022817 0 19.7979 20.1449 20.4443 20.7426 19.7993 20.1449 20.4443 20.7426
SDSS SDSS sdssj022817 0 19.8006 20.145 20.4428 20.7405 19.8019 20.145 20.4428 20.7405
SDSS SDSS sdssj022817 0 19.8004 20.1481 20.4476 20.7456 19.8017 20.1481 20.4476 20.7456
SDSS SDSS sdssj022817 0 19.803 20.1469 20.4437 20.7402 19.8044 20.1469 20.4437 20.7402
SDSS SDSS sdssj022817 0 19.8021 20.1432 20.4389 20.7351 19.8033 20.1432 20.4389 20.7351
SDSS SDSS sdssj022817 0 19.7929 20.1443 20.4466 20.7471 19.7942 20.1443 20.4466 20.7471
SDSS SDSS sdssj022817 0 19.793 20.1416 20.4422 20.7416 19.7943 20.1416 20.4422 20.7416
SDSS SDSS sdssj022817 0 19.8061 20.15 20.4479 20.746 19.8074 20.15 20.4479 20.746
SDSS SDSS sdssj022817 0 19.8086 20.1522 20.4492 20.7459 19.8099 20.1522 20.4492 20.7459
SDSS SDSS sdssj022817 0 19.807 20.1447 20.437 20.7296 19.8083 20.1447 20.437 20.7296
SDSS SDSS sdssj022817 0 19.7948 20.1411 20.4401 20.7381 19.7961 20.1411 20.4401 20.7381
SDSS SDSS sdssj022817 0 19.795 20.1401 20.4377 20.7349 19.7964 20.1401 20.4377 20.7349
SDSS SDSS sdssj022817 0 19.7956 20.1412 20.4402 20.738 19.7968 20.1412 20.4402 20.738
SDSS SDSS sdssj022817 0 19.7872 20.1361 20.4371 20.7363 19.7885 20.1361 20.4371 20.7363
SDSS SDSS sdssj022817 0 19.8001 20.1496 20.4501 20.7487 19.8015 20.1496 20.4501 20.7487
SDSS SDSS sdssj022817 0 19.8041 20.1516 20.451 20.7494 19.8054 20.1516 20.451 20.7494
SDSS SDSS sdssj022817 0 19.8085 20.1553 20.4535 20.7504 19.81 20.1553 20.4535 20.7504
SDSS SDSS sdssj022817 0 19.7939 20.1384 20.4368 20.7347 19.7951 20.1384 20.4368 20.7347
SDSS SDSS sdssj022817 0 19.8022 20.1473 20.4444 20.7405 19.8036 20.1473 20.4444 20.7405
SDSS SDSS sdssj022817 0 19.8012 20.1502 20.45 20.748 19.8026 20.1502 20.45 20.748
SDSS SDSS sdssj022817 0 19.8004 20.1419 20.4368 20.7311 19.8017 20.1419 20.4368 20.7311
SDSS SDSS sdssj022817 0 19.7906 20.1437 20.4488 20.7528 19.7918 20.1437 20.4488 20.7528
SDSS SDSS sdssj022817 0 19.7955 20.1435 20.4442 20.7439 19.7968 20.1435 20.4442 20.7439
SDSS SDSS sdssj022817 0 19.7996 20.1402 20.4352 20.7302 19.8008 20.1402 20.4352 20.7302
SDSS SDSS sdssj022817 0 19.8034 20.1508 20.4503 20.7485 19.8047 20.1508 20.4503 20.7485
SDSS SDSS sdssj022817 0 19.7973 20.1455 20.4455 20.744 19.7987 20.1455 20.4455 20.744
SDSS SDSS sdssj022817 0 19.806 20.1517 20.4494 20.7462 19.8074 20.1517 20.4494 20.7462
SDSS SDSS sdssj022817 0 19.7983 20.1474 20.449 20.7495 19.7996 20.1474 20.449 20.7495
SDSS SDSS sdssj022817 0 19.8044 20.1479 20.4438 20.739 19.8058 20.1479 20.4438 20.739
SDSS SDSS sdssj022817 0 19.797 20.1444 20.4444 20.7435 19.7983 20.1444 20.4444 20.7435
SDSS SDSS sdssj022817 0 19.801 20.1441 20.4397 20.7344 19.8024 20.1441 20.4397 20.7344
SDSS SDSS sdssj022817 0 19.7996 20.1446 20.4415 20.7374 19.801 20.1446 20.4415 20.7374
SDSS SDSS sdssj022817 0 19.8072 20.1514 20.4486 20.7453 19.8085 20.1514 20.4486 20.7453
SDSS SDSS sdssj022817 0 19.8057 20.1484 20.4433 20.7378 19.8072 20.1484 20.4433 20.7378
SDSS SDSS sdssj022817 0 19.8062 20.1515 20.449 20.7452 19.8076 20.1515 20.449 20.7452
SDSS SDSS sdssj022817 0 19.7974 20.1432 20.4419 20.7398 19.7986 20.1432 20.4419 20.7398
SDSS SDSS sdssj022817 0 19.8042 20.1427 20.4365 20.7313 19.8055 20.1427 20.4365 20.7313
SDSS SDSS sdssj022817 0 19.7989 20.1441 20.4426 20.7409 19.8002 20.1441 20.4426 20.7409
SDSS SDSS sdssj022817 0 19.8012 20.1465 20.4452 20.7433 19.8025 20.1465 20.4452 20.7433
SDSS SDSS sdssj022817 0 19.8012 20.1441 20.4399 20.7354 19.8026 20.1441 20.4399 20.7354
SDSS SDSS sdssj022817 0 19.8026 20.144 20.4393 20.7344 19.8039 20.144 20.4393 20.7344
SDSS SDSS sdssj022817 0 19.8104 20.1503 20.4434 20.7365 19.8118 20.1503 20.4434 20.7365
SDSS SDSS sdssj022817 0 19.7959 20.141 20.4405 20.74 19.7971 20.141 20.4405 20.74
SDSS SDSS sdssj022817 0 19.7941 20.1413 20.4414 20.7409 19.7953 20.1413 20.4414 20.7409
SDSS SDSS sdssj022817 0 19.7966 20.149 20.4518 20.7531 19.798 20.149 20.4518 20.7531
SDSS SDSS sdssj022817 0 19.7904 20.1418 20.4452 20.7468 19.7916 20.1418 20.4452 20.7468
SDSS SDSS sdssj022817 0 19.7987 20.1462 20.4455 20.7434 19.8001 20.1462 20.4455 20.7434
SDSS SDSS sdssj022817 0 19.8004 20.1442 20.4419 20.7399 19.8016 20.1442 20.4419 20.7399
SDSS SDSS sdssj022817 0 19.8072 20.152 20.449 20.7456 19.8086 20.152 20.449 20.7456
SDSS SDSS sdssj022817 0 19.7972 20.1474 20.4486 20.7479 19.7985 20.1474 20.4486 20.7479
SDSS SDSS sdssj022817 0 19.7996 20.1464 20.4459 20.7441 19.8009 20.1464 20.4459 20.7441
SDSS SDSS sdssj022817 0 19.8011 20.1476 20.4458 20.7427 19.8025 20.1476 20.4458 20.7427
SDSS SDSS sdssj022817 0 19.8026 20.149 20.4472 20.744 19.804 20.149 20.4472 20.744
SDSS SDSS sdssj022817 0 19.7992 20.1449 20.4443 20.7436 19.8005 20.1449 20.4443 20.7436
SDSS SDSS sdssj022817 0 19.8034 20.1429 20.4374 20.7332 19.8047 20.1429 20.4374 20.7332
SDSS SDSS sdssj022817 0 19.794 20.146 20.4488 20.7501 19.7953 20.146 20.4488 20.7501
SDSS SDSS sdssj022817 0 19.8052 20.1513 20.4494 20.7468 19.8066 20.1513 20.4494 20.7468
SDSS SDSS sdssj022817 0 19.8107 20.1518 20.4459 20.7395 19.8121 20.1518 20.4459 20.7395
SDSS SDSS sdssj022817 0 19.7971 20.1409 20.4376 20.7338 19.7985 20.1409 20.4376 20.7338
SDSS SDSS sdssj022817 0 19.8005 20.1477 20.4464 20.7435 19.8019 20.1477 20.4464 20.7435
SDSS SDSS sdssj022817 0 19.7956 20.1426 20.4417 20.7401 19.797 20.1426 20.4417 20.7401
SDSS SDSS sdssj022817 0 19.8037 20.1474 20.4434 20.7387 19.8051 20.1474 20.4434 20.7387
SDSS SDSS sdssj022817 0 19.7997 20.1488 20.4495 20.7491 19.8011 20.1488 20.4495 20.7491
SDSS SDSS sdssj022817 0 19.7946 20.1465 20.4501 20.7522 19.7958 20.1465 20.4501 20.7522
SDSS SDSS sdssj022817 0 19.7947 20.1403 20.4395 20.7384 19.7959 20.1403 20.4395 20.7384
SDSS SDSS sdssj022817 0 19.7987 20.1474 20.4481 20.7475 19.8001 20.1474 20.4481 20.7475
SDSS SDSS sdssj022817 0 19.8029 20.1492 20.4479 20.7457 19.8042 20.1492 20.4479 20.7457
SDSS SDSS sdssj022817 0 19.8063 20.1483 20.4434 20.7381 19.8076 20.1483 20.4434 20.7381
SDSS SDSS sdssj022817 0 19.7973 20.1397 20.4363 20.7328 19.7985 20.1397 20.4363 20.7328
SDSS SDSS sdssj024854 0 18.3417 18.7174 19.019 19.3093 18.3449 18.7174 19.019 19.3093
SDSS SDSS sdssj024854 0 18.3464 18.7227 19.0241 19.3135 18.3497 18.7227 19.0241 19.3135
SDSS SDSS sdssj024854 0 18.3397 18.7176 19.0209 19.3126 18.3429 18.7176 19.0209 19.3126
SDSS SDSS sdssj024854 0 18.3435 18.72 19.0218 19.3115 18.3467 18.72 19.0218 19.3115
SDSS SDSS sdssj024854 0 18.3445 18.7196 19.0205 19.3098 18.3478 18.7196 19.0205 19.3098
SDSS SDSS sdssj024854 0 18.342 18.7191 19.0222 19.314 18.3452 18.7191 19.0222 19.314
SDSS SDSS sdssj024854 0 18.3464 18.7233 19.0249 19.3141 18.3497 18.7233 19.0249 19.3141
SDSS SDSS sdssj024854 0 18.3462 18.7215 19.0225 19.3119 18.3495 18.7215 19.0225 19.3119
SDSS SDSS sdssj024854 0 18.3476 18.7236 19.0248 19.3141 18.3509 18.7236 19.0248 19.3141
SDSS SDSS sdssj024854 0 18.3488 18.722 19.0215 19.3096 18.3521 18.722 19.0215 19.3096
SDSS SDSS sdssj024854 0 18.3442 18.7227 19.0258 19.3168 18.3475 18.7227 19.0258 19.3168
SDSS SDSS sdssj024854 0 18.3456 18.718 19.0172 19.3055 18.3489 18.718 19.0172 19.3055
SDSS SDSS sdssj024854 0 18.3436 18.7203 19.0229 19.314 18.3468 18.7203 19.0229 19.314
SDSS SDSS sdssj024854 0 18.3464 18.7222 19.0242 19.315 18.3496 18.7222 19.0242 19.315
SDSS SDSS sdssj024854 0 18.3468 18.7232 19.0247 19.3141 18.3501 18.7232 19.0247 19.3141
SDSS SDSS sdssj024854 0 18.3466 18.7233 19.0247 19.3137 18.3499 18.7233 19.0247 19.3137
SDSS SDSS sdssj024854 0 18.344 18.7192 19.0201 19.3091 18.3472 18.7192 19.0201 19.3091
