survey version standard shift  PS1SN-g PS1SN-r PS1SN-i PS1SN-z 
PS1SN PS1SN sdssj010322 0 19.1281 19.5706 19.9364 20.2134
PS1SN PS1SN sdssj010322 0 19.1271 19.5692 19.9343 20.2108
PS1SN PS1SN sdssj010322 0 19.1339 19.5786 19.9447 20.2216
PS1SN PS1SN sdssj010322 0 19.1291 19.571 19.9376 20.2157
PS1SN PS1SN sdssj010322 0 19.1297 19.5733 19.9399 20.2175
PS1SN PS1SN sdssj010322 0 19.1335 19.5774 19.9433 20.22
PS1SN PS1SN sdssj010322 0 19.1244 19.5664 19.9313 20.2075
PS1SN PS1SN sdssj010322 0 19.1279 19.5699 19.9347 20.2108
PS1SN PS1SN sdssj010322 0 19.1284 19.5704 19.9347 20.2103
PS1SN PS1SN sdssj010322 0 19.1333 19.5773 19.9433 20.2201
PS1SN PS1SN sdssj010322 0 19.1269 19.5697 19.9343 20.21
PS1SN PS1SN sdssj010322 0 19.1308 19.5726 19.9365 20.2118
PS1SN PS1SN sdssj010322 0 19.1229 19.5664 19.9329 20.2104
PS1SN PS1SN sdssj010322 0 19.1249 19.5699 19.9361 20.2128
PS1SN PS1SN sdssj022817 0 19.8383 20.1726 20.4758 20.7244
PS1SN PS1SN sdssj022817 0 19.838 20.1749 20.4804 20.7307
PS1SN PS1SN sdssj022817 0 19.8427 20.181 20.4888 20.7413
PS1SN PS1SN sdssj022817 0 19.8339 20.1686 20.4754 20.7281
PS1SN PS1SN sdssj022817 0 19.8508 20.1802 20.4818 20.7305
PS1SN PS1SN sdssj022817 0 19.8456 20.181 20.485 20.7346
PS1SN PS1SN sdssj022817 0 19.8458 20.1786 20.4814 20.7301
PS1SN PS1SN sdssj022817 0 19.8424 20.1744 20.4796 20.7316
PS1SN PS1SN sdssj022817 0 19.8418 20.1734 20.4785 20.7304
PS1SN PS1SN sdssj022817 0 19.8487 20.1779 20.479 20.7278
PS1SN PS1SN sdssj022817 0 19.8342 20.1747 20.4835 20.736
PS1SN PS1SN sdssj022817 0 19.8497 20.1774 20.4798 20.73
PS1SN PS1SN sdssj022817 0 19.848 20.1797 20.483 20.7328
PS1SN PS1SN sdssj022817 0 19.8498 20.1819 20.4861 20.737
PS1SN PS1SN sdssj022817 0 19.8375 20.1743 20.4808 20.7322
PS1SN PS1SN sdssj022817 0 19.8412 20.1754 20.4796 20.7298
PS1SN PS1SN sdssj022817 0 19.8432 20.1785 20.4833 20.7335
PS1SN PS1SN sdssj022817 0 19.8427 20.1775 20.4837 20.7353
PS1SN PS1SN sdssj022817 0 19.839 20.1752 20.4791 20.7281
PS1SN PS1SN sdssj022817 0 19.84 20.1725 20.4749 20.7235
PS1SN PS1SN sdssj022817 0 19.8482 20.1834 20.4878 20.7375
PS1SN PS1SN sdssj022817 0 19.8344 20.1734 20.4804 20.7316
PS1SN PS1SN sdssj022817 0 19.8483 20.1749 20.4764 20.7262
PS1SN PS1SN sdssj022817 0 19.8464 20.1776 20.4797 20.7285
PS1SN PS1SN sdssj022817 0 19.8373 20.1773 20.4862 20.7393
PS1SN PS1SN sdssj022817 0 19.8381 20.1754 20.4827 20.7348
PS1SN PS1SN sdssj022817 0 19.8443 20.1808 20.4848 20.734
PS1SN PS1SN sdssj022817 0 19.8516 20.1847 20.4882 20.738
PS1SN PS1SN sdssj022817 0 19.8533 20.1852 20.488 20.7373
PS1SN PS1SN sdssj022817 0 19.8413 20.1747 20.4787 20.7286
PS1SN PS1SN sdssj022817 0 19.8396 20.1758 20.4828 20.735
PS1SN PS1SN sdssj022817 0 19.8463 20.1723 20.4717 20.7195
PS1SN PS1SN sdssj022817 0 19.852 20.1821 20.4838 20.7324
PS1SN PS1SN sdssj022817 0 19.8368 20.1737 20.4784 20.7278
PS1SN PS1SN sdssj022817 0 19.85 20.183 20.4889 20.7412
PS1SN PS1SN sdssj022817 0 19.8431 20.1815 20.4874 20.7376
PS1SN PS1SN sdssj022817 0 19.8447 20.1803 20.4854 20.7359
PS1SN PS1SN sdssj022817 0 19.8342 20.1707 20.4762 20.7269
PS1SN PS1SN sdssj022817 0 19.8444 20.1827 20.4885 20.7387
PS1SN PS1SN sdssj022817 0 19.8381 20.1719 20.4784 20.7312
PS1SN PS1SN sdssj022817 0 19.8376 20.1713 20.4765 20.7277
PS1SN PS1SN sdssj022817 0 19.8384 20.1724 20.4774 20.7283
PS1SN PS1SN sdssj022817 0 19.8392 20.176 20.4828 20.7349
PS1SN PS1SN sdssj022817 0 19.8398 20.1752 20.4795 20.7293
PS1SN PS1SN sdssj022817 0 19.8331 20.1703 20.4779 20.7304
PS1SN PS1SN sdssj022817 0 19.8569 20.1852 20.4858 20.734
PS1SN PS1SN sdssj022817 0 19.8484 20.1751 20.4758 20.7244
PS1SN PS1SN sdssj022817 0 19.8352 20.1732 20.4824 20.7364
PS1SN PS1SN sdssj022817 0 19.8373 20.1738 20.4807 20.7329
PS1SN PS1SN sdssj022817 0 19.8503 20.1826 20.4866 20.7372
PS1SN PS1SN sdssj022817 0 19.8417 20.1733 20.4765 20.7261
PS1SN PS1SN sdssj022817 0 19.8444 20.1754 20.4785 20.7281
PS1SN PS1SN sdssj022817 0 19.8415 20.1757 20.4812 20.7321
PS1SN PS1SN sdssj022817 0 19.8533 20.1809 20.4815 20.7299
PS1SN PS1SN sdssj022817 0 19.8434 20.1739 20.4795 20.732
PS1SN PS1SN sdssj022817 0 19.8418 20.17 20.4751 20.7278
PS1SN PS1SN sdssj022817 0 19.8502 20.183 20.4851 20.7338
PS1SN PS1SN sdssj022817 0 19.8436 20.1712 20.4737 20.7238
PS1SN PS1SN sdssj022817 0 19.8425 20.1722 20.4746 20.7239
PS1SN PS1SN sdssj022817 0 19.8479 20.1794 20.482 20.7312
PS1SN PS1SN sdssj022817 0 19.8514 20.1791 20.4796 20.7278
PS1SN PS1SN sdssj022817 0 19.8358 20.1722 20.4794 20.7319
PS1SN PS1SN sdssj022817 0 19.849 20.1769 20.4772 20.725
PS1SN PS1SN sdssj022817 0 19.835 20.1742 20.4843 20.739
PS1SN PS1SN sdssj022817 0 19.8387 20.1772 20.4845 20.7361
PS1SN PS1SN sdssj022817 0 19.8461 20.1764 20.4759 20.7222
PS1SN PS1SN sdssj022817 0 19.8397 20.1713 20.4763 20.7279
PS1SN PS1SN sdssj022817 0 19.8472 20.1821 20.4885 20.7408
PS1SN PS1SN sdssj022817 0 19.8358 20.1718 20.4765 20.7265
PS1SN PS1SN sdssj022817 0 19.8473 20.1772 20.4813 20.7323
PS1SN PS1SN sdssj022817 0 19.8501 20.1785 20.4805 20.7299
PS1SN PS1SN sdssj022817 0 19.8487 20.1791 20.4833 20.7344
PS1SN PS1SN sdssj022817 0 19.8435 20.1719 20.475 20.7255
PS1SN PS1SN sdssj022817 0 19.8435 20.1762 20.4793 20.7288
PS1SN PS1SN sdssj022817 0 19.8412 20.1765 20.484 20.7372
PS1SN PS1SN sdssj022817 0 19.8447 20.1774 20.4803 20.7293
PS1SN PS1SN sdssj022817 0 19.8461 20.1785 20.481 20.7295
PS1SN PS1SN sdssj022817 0 19.8457 20.1731 20.476 20.7265
PS1SN PS1SN sdssj022817 0 19.8443 20.1775 20.4822 20.7331
PS1SN PS1SN sdssj022817 0 19.8453 20.1715 20.4733 20.7234
PS1SN PS1SN sdssj022817 0 19.8476 20.1816 20.4856 20.7356
PS1SN PS1SN sdssj022817 0 19.8465 20.1791 20.4842 20.7357
PS1SN PS1SN sdssj022817 0 19.8406 20.1728 20.4754 20.7243
PS1SN PS1SN sdssj022817 0 19.8403 20.1727 20.4758 20.7253
PS1SN PS1SN sdssj022817 0 19.8442 20.1779 20.4829 20.7337
PS1SN PS1SN sdssj022817 0 19.8479 20.1798 20.482 20.7304
PS1SN PS1SN sdssj022817 0 19.8468 20.1734 20.4725 20.7196
PS1SN PS1SN sdssj022817 0 19.8483 20.1747 20.473 20.7194
PS1SN PS1SN sdssj022817 0 19.853 20.1828 20.4845 20.7336
PS1SN PS1SN sdssj022817 0 19.8421 20.1699 20.4702 20.7184
PS1SN PS1SN sdssj022817 0 19.8379 20.1728 20.479 20.7308
PS1SN PS1SN sdssj022817 0 19.8469 20.1771 20.4812 20.7324
PS1SN PS1SN sdssj022817 0 19.8385 20.1747 20.4791 20.7288
PS1SN PS1SN sdssj022817 0 19.8384 20.1741 20.4783 20.7277
PS1SN PS1SN sdssj022817 0 19.8504 20.1793 20.4828 20.7341
PS1SN PS1SN sdssj022817 0 19.8451 20.1743 20.4763 20.7254
PS1SN PS1SN sdssj022817 0 19.8495 20.1812 20.4836 20.7326
PS1SN PS1SN sdssj022817 0 19.846 20.1766 20.4786 20.7272
PS1SN PS1SN sdssj024854 0 18.4042 18.7494 19.0553 19.3002
PS1SN PS1SN sdssj024854 0 18.4038 18.7493 19.057 19.3039
PS1SN PS1SN sdssj024854 0 18.4048 18.7502 19.0566 19.3023
PS1SN PS1SN sdssj024854 0 18.404 18.7505 19.0569 19.302
PS1SN PS1SN sdssj024854 0 18.4022 18.7512 19.0576 19.3017
PS1SN PS1SN sdssj024854 0 18.4027 18.7547 19.0603 19.3025
PS1SN PS1SN sdssj024854 0 18.4028 18.7528 19.0601 19.3048
PS1SN PS1SN sdssj024854 0 18.4075 18.7484 19.0511 19.294
PS1SN PS1SN sdssj024854 0 18.4066 18.7477 19.0505 19.2934
PS1SN PS1SN sdssj024854 0 18.4035 18.7515 19.0573 19.3012
PS1SN PS1SN sdssj024854 0 18.4048 18.7533 19.0595 19.3037
PS1SN PS1SN sdssj024854 0 18.408 18.7528 19.0571 19.3003
PS1SN PS1SN sdssj024854 0 18.4064 18.753 19.0588 19.3032
PS1SN PS1SN sdssj024854 0 18.4061 18.7521 19.0582 19.3031
PS1SN PS1SN sdssj024854 0 18.4084 18.7527 19.0562 19.2988
PS1SN PS1SN sdssj024854 0 18.4101 18.7553 19.0596 19.3028
PS1SN PS1SN sdssj024854 0 18.4044 18.7492 19.0547 19.2991
PS1SN PS1SN sdssj024854 0 18.4025 18.7492 19.0555 19.3003
PS1SN PS1SN sdssj024854 0 18.4057 18.75 19.0547 19.2987
PS1SN PS1SN sdssj024854 0 18.4051 18.75 19.0542 19.2972
PS1SN PS1SN sdssj024854 0 18.4038 18.7497 19.0563 19.3017
PS1SN PS1SN sdssj024854 0 18.4037 18.7511 19.0568 19.301
PS1SN PS1SN sdssj024854 0 18.403 18.7501 19.057 19.3022
PS1SN PS1SN sdssj024854 0 18.402 18.7501 19.0574 19.3027
PS1SN PS1SN sdssj024854 0 18.4039 18.7499 19.0538 19.2964
PS1SN PS1SN sdssj024854 0 18.4058 18.7539 19.0611 19.3066
PS1SN PS1SN sdssj024854 0 18.4045 18.7503 19.0558 19.3
PS1SN PS1SN sdssj024854 0 18.4035 18.75 19.0563 19.3012
PS1SN PS1SN sdssj024854 0 18.4058 18.7534 19.0591 19.3031
PS1SN PS1SN sdssj024854 0 18.4081 18.7519 19.0562 19.2999
PS1SN PS1SN sdssj024854 0 18.4033 18.7505 19.0569 19.3018
PS1SN PS1SN sdssj024854 0 18.4084 18.7546 19.0596 19.303
PS1SN PS1SN sdssj024854 0 18.4078 18.7532 19.0586 19.3029
PS1SN PS1SN sdssj024854 0 18.4037 18.7514 19.0573 19.3012
PS1SN PS1SN sdssj024854 0 18.4064 18.7488 19.0544 19.2997
PS1SN PS1SN sdssj024854 0 18.4061 18.7539 19.0588 19.3018
PS1SN PS1SN sdssj024854 0 18.4027 18.75 19.0594 19.3072
PS1SN PS1SN sdssj024854 0 18.4037 18.7498 19.0588 19.3068
PS1SN PS1SN sdssj024854 0 18.4001 18.7497 19.0577 19.3032
PS1SN PS1SN sdssj024854 0 18.4044 18.7525 19.0579 19.3011
PS1SN PS1SN sdssj024854 0 18.4035 18.7507 19.0549 19.2972
PS1SN PS1SN sdssj024854 0 18.4023 18.7502 19.0547 19.2971
PS1SN PS1SN sdssj024854 0 18.4047 18.7551 19.0618 19.3057
PS1SN PS1SN sdssj024854 0 18.4047 18.7529 19.0583 19.3017
PS1SN PS1SN sdssj024854 0 18.409 18.75 19.0543 19.2986
PS1SN PS1SN sdssj024854 0 18.4035 18.7531 19.0593 19.3032
PS1SN PS1SN sdssj024854 0 18.4031 18.7524 19.0585 19.3022
PS1SN PS1SN sdssj024854 0 18.4021 18.7483 19.0539 19.2978
PS1SN PS1SN sdssj024854 0 18.4063 18.7525 19.057 19.2999
PS1SN PS1SN sdssj024854 0 18.4049 18.7521 19.0576 19.3015
PS1SN PS1SN sdssj024854 0 18.4045 18.7512 19.058 19.3031
PS1SN PS1SN sdssj024854 0 18.4059 18.7521 19.0576 19.3017
PS1SN PS1SN sdssj024854 0 18.4027 18.7488 19.0542 19.2981
PS1SN PS1SN sdssj024854 0 18.4039 18.7518 19.0585 19.3034
PS1SN PS1SN sdssj024854 0 18.4062 18.7532 19.057 19.2989
PS1SN PS1SN sdssj024854 0 18.4083 18.7534 19.0566 19.2988
PS1SN PS1SN sdssj024854 0 18.4069 18.7523 19.0589 19.3042
PS1SN PS1SN sdssj024854 0 18.4056 18.7508 19.0564 19.3009
PS1SN PS1SN sdssj024854 0 18.4063 18.7501 19.0546 19.2984
PS1SN PS1SN sdssj024854 0 18.4049 18.751 19.0562 19.3001
PS1SN PS1SN sdssj024854 0 18.4036 18.7498 19.0562 19.3012
PS1SN PS1SN sdssj024854 0 18.4041 18.7505 19.0556 19.2993
PS1SN PS1SN sdssj024854 0 18.4062 18.7502 19.0533 19.2956
PS1SN PS1SN sdssj024854 0 18.4017 18.7499 19.058 19.3046
PS1SN PS1SN sdssj024854 0 18.4038 18.7499 19.0562 19.301
PS1SN PS1SN sdssj024854 0 18.4048 18.7502 19.0562 19.301
PS1SN PS1SN sdssj024854 0 18.4023 18.7497 19.0558 19.3003
PS1SN PS1SN sdssj024854 0 18.4067 18.7542 19.059 19.3018
PS1SN PS1SN sdssj024854 0 18.4092 18.7547 19.0586 19.3012
PS1SN PS1SN sdssj024854 0 18.4031 18.749 19.0562 19.3022
PS1SN PS1SN sdssj024854 0 18.4055 18.7527 19.0592 19.3038
PS1SN PS1SN sdssj024854 0 18.4026 18.7517 19.0597 19.3056
PS1SN PS1SN sdssj024854 0 18.4026 18.7493 19.0563 19.3019
PS1SN PS1SN sdssj024854 0 18.4045 18.7496 19.0545 19.2984
PS1SN PS1SN sdssj024854 0 18.4063 18.752 19.057 19.3005
PS1SN PS1SN sdssj024854 0 18.4021 18.7506 19.0587 19.3046
PS1SN PS1SN sdssj024854 0 18.4043 18.7521 19.0576 19.3015
PS1SN PS1SN sdssj024854 0 18.4046 18.751 19.0551 19.2975
PS1SN PS1SN sdssj024854 0 18.4033 18.75 19.0582 19.3049
PS1SN PS1SN sdssj024854 0 18.4068 18.7525 19.0583 19.3029
PS1SN PS1SN sdssj024854 0 18.4073 18.7508 19.0546 19.2977
PS1SN PS1SN sdssj024854 0 18.4006 18.7503 19.0582 19.3038
PS1SN PS1SN sdssj024854 0 18.4018 18.7509 19.056 19.2989
PS1SN PS1SN sdssj024854 0 18.4071 18.7556 19.0605 19.3034
PS1SN PS1SN sdssj024854 0 18.4069 18.7568 19.0612 19.3029
PS1SN PS1SN sdssj024854 0 18.4024 18.7514 19.0577 19.302
PS1SN PS1SN sdssj024854 0 18.4025 18.752 19.0605 19.3067
PS1SN PS1SN sdssj024854 0 18.4053 18.7524 19.0601 19.3064
PS1SN PS1SN sdssj024854 0 18.404 18.7521 19.0605 19.3069
PS1SN PS1SN sdssj024854 0 18.4047 18.7501 19.0577 19.3044
PS1SN PS1SN sdssj024854 0 18.4068 18.7512 19.0543 19.2964
PS1SN PS1SN sdssj024854 0 18.4067 18.7517 19.0562 19.2997
PS1SN PS1SN sdssj024854 0 18.405 18.7535 19.0602 19.3051
PS1SN PS1SN sdssj024854 0 18.4057 18.7514 19.0559 19.2991
PS1SN PS1SN sdssj024854 0 18.4048 18.7513 19.0569 19.3011
PS1SN PS1SN sdssj024854 0 18.4047 18.7501 19.056 19.3007
PS1SN PS1SN sdssj024854 0 18.4057 18.7516 19.0567 19.3004
PS1SN PS1SN sdssj024854 0 18.4035 18.7496 19.0548 19.2985
PS1SN PS1SN sdssj072752 0 18.035 18.4606 18.8183 19.0922
PS1SN PS1SN sdssj072752 0 18.0345 18.4587 18.8155 19.0887
PS1SN PS1SN sdssj072752 0 18.0353 18.4592 18.8157 19.0889
PS1SN PS1SN sdssj072752 0 18.0339 18.4573 18.8144 19.0885
PS1SN PS1SN sdssj072752 0 18.0339 18.4582 18.8141 19.0865
PS1SN PS1SN sdssj072752 0 18.0365 18.4596 18.815 19.0873
PS1SN PS1SN sdssj072752 0 18.0354 18.4609 18.8184 19.0923
PS1SN PS1SN sdssj072752 0 18.0343 18.4586 18.8148 19.0877
PS1SN PS1SN sdssj072752 0 18.0359 18.46 18.8163 19.0892
PS1SN PS1SN sdssj072752 0 18.0355 18.4589 18.8154 19.0889
PS1SN PS1SN sdssj072752 0 18.0359 18.4577 18.8133 19.0863
PS1SN PS1SN sdssj072752 0 18.0317 18.4569 18.8159 19.0913
PS1SN PS1SN sdssj072752 0 18.0342 18.4584 18.8144 19.0871
PS1SN PS1SN sdssj072752 0 18.0325 18.4582 18.816 19.09
PS1SN PS1SN sdssj072752 0 18.0352 18.4593 18.816 19.0894
PS1SN PS1SN sdssj072752 0 18.0366 18.461 18.8168 19.0892
PS1SN PS1SN sdssj072752 0 18.0353 18.4605 18.817 19.09
PS1SN PS1SN sdssj072752 0 18.0332 18.4572 18.8149 19.0895
PS1SN PS1SN sdssj072752 0 18.0341 18.4579 18.8152 19.0895
PS1SN PS1SN sdssj072752 0 18.0334 18.4587 18.8161 19.0897
PS1SN PS1SN sdssj072752 0 18.0349 18.4591 18.817 19.0915
PS1SN PS1SN sdssj072752 0 18.0356 18.4579 18.8117 19.0827
PS1SN PS1SN sdssj072752 0 18.0338 18.4584 18.8163 19.0908
PS1SN PS1SN sdssj072752 0 18.0339 18.4569 18.8123 19.0845
PS1SN PS1SN sdssj072752 0 18.0336 18.4597 18.8184 19.0934
PS1SN PS1SN sdssj072752 0 18.0358 18.4605 18.818 19.092
PS1SN PS1SN sdssj072752 0 18.034 18.4587 18.8145 19.0869
PS1SN PS1SN sdssj072752 0 18.0345 18.4576 18.8145 19.0886
PS1SN PS1SN sdssj072752 0 18.0352 18.4606 18.819 19.0939
PS1SN PS1SN sdssj072752 0 18.036 18.4604 18.8162 19.0885
PS1SN PS1SN sdssj072752 0 18.0328 18.4576 18.8169 19.093
PS1SN PS1SN sdssj072752 0 18.0394 18.4631 18.817 19.0874
PS1SN PS1SN sdssj072752 0 18.0363 18.4607 18.8152 19.086
PS1SN PS1SN sdssj072752 0 18.0343 18.4575 18.8136 19.0867
PS1SN PS1SN sdssj072752 0 18.0352 18.4587 18.8142 19.0865
PS1SN PS1SN sdssj072752 0 18.0343 18.4574 18.8137 19.087
PS1SN PS1SN sdssj072752 0 18.035 18.4594 18.8162 19.0896
PS1SN PS1SN sdssj072752 0 18.0355 18.4603 18.8171 19.0905
PS1SN PS1SN sdssj072752 0 18.033 18.4574 18.8158 19.091
PS1SN PS1SN sdssj072752 0 18.0346 18.459 18.8156 19.0887
PS1SN PS1SN sdssj072752 0 18.0348 18.4589 18.8168 19.0915
PS1SN PS1SN sdssj072752 0 18.0352 18.4592 18.816 19.0895
PS1SN PS1SN sdssj072752 0 18.035 18.4587 18.8144 19.0871
PS1SN PS1SN sdssj072752 0 18.0377 18.4619 18.818 19.0908
PS1SN PS1SN sdssj072752 0 18.0316 18.4563 18.813 19.0861
PS1SN PS1SN sdssj072752 0 18.0347 18.4606 18.8165 19.0886
PS1SN PS1SN sdssj072752 0 18.0366 18.4606 18.8148 19.0858
PS1SN PS1SN sdssj072752 0 18.0344 18.4573 18.8121 19.084
PS1SN PS1SN sdssj072752 0 18.035 18.4603 18.8171 19.0903
PS1SN PS1SN sdssj072752 0 18.0354 18.4597 18.8159 19.0886
PS1SN PS1SN sdssj072752 0 18.0293 18.4532 18.8121 19.0879
PS1SN PS1SN sdssj072752 0 18.0336 18.4582 18.8172 19.0927
PS1SN PS1SN sdssj072752 0 18.033 18.4588 18.818 19.0934
PS1SN PS1SN sdssj072752 0 18.0347 18.4599 18.8179 19.0925
PS1SN PS1SN sdssj072752 0 18.0323 18.4583 18.8163 19.0903
PS1SN PS1SN sdssj072752 0 18.0334 18.4576 18.8151 19.0892
PS1SN PS1SN sdssj072752 0 18.0342 18.4585 18.8169 19.0917
PS1SN PS1SN sdssj072752 0 18.0314 18.4544 18.8125 19.0877
PS1SN PS1SN sdssj072752 0 18.033 18.456 18.8138 19.0887
PS1SN PS1SN sdssj072752 0 18.0359 18.4608 18.8177 19.091
PS1SN PS1SN sdssj072752 0 18.0336 18.4582 18.8163 19.0911
PS1SN PS1SN sdssj072752 0 18.0343 18.4581 18.8139 19.0865
PS1SN PS1SN sdssj072752 0 18.0346 18.4561 18.811 19.0832
PS1SN PS1SN sdssj072752 0 18.0325 18.4586 18.8174 19.0925
PS1SN PS1SN sdssj072752 0 18.0368 18.4597 18.8152 19.0878
PS1SN PS1SN sdssj072752 0 18.0357 18.4608 18.8176 19.0908
PS1SN PS1SN sdssj072752 0 18.0348 18.4577 18.8143 19.0878
PS1SN PS1SN sdssj072752 0 18.0334 18.46 18.8182 19.0925
PS1SN PS1SN sdssj072752 0 18.0339 18.4569 18.8131 19.0864
PS1SN PS1SN sdssj072752 0 18.0338 18.4573 18.8138 19.0871
PS1SN PS1SN sdssj072752 0 18.0345 18.4591 18.8156 19.0885
PS1SN PS1SN sdssj072752 0 18.0347 18.4583 18.8162 19.091
PS1SN PS1SN sdssj072752 0 18.0367 18.4614 18.8191 19.0932
PS1SN PS1SN sdssj072752 0 18.0345 18.4567 18.8128 19.0861
PS1SN PS1SN sdssj072752 0 18.0357 18.4601 18.8174 19.0913
PS1SN PS1SN sdssj072752 0 18.0319 18.4555 18.8139 19.0893
PS1SN PS1SN sdssj072752 0 18.0346 18.4599 18.817 19.0905
PS1SN PS1SN sdssj072752 0 18.0335 18.4576 18.8148 19.0888
PS1SN PS1SN sdssj072752 0 18.0322 18.4574 18.8155 19.09
PS1SN PS1SN sdssj072752 0 18.036 18.4596 18.817 19.0912
PS1SN PS1SN sdssj072752 0 18.032 18.4563 18.8139 19.0881
PS1SN PS1SN sdssj072752 0 18.0335 18.4581 18.8153 19.089
PS1SN PS1SN sdssj072752 0 18.032 18.4572 18.8152 19.0896
PS1SN PS1SN sdssj072752 0 18.0326 18.4573 18.8146 19.0885
PS1SN PS1SN sdssj072752 0 18.0358 18.4587 18.814 19.0863
PS1SN PS1SN sdssj072752 0 18.0375 18.4611 18.8149 19.0855
PS1SN PS1SN sdssj072752 0 18.0337 18.4559 18.811 19.0833
PS1SN PS1SN sdssj072752 0 18.0362 18.4619 18.8201 19.0948
PS1SN PS1SN sdssj072752 0 18.0315 18.4545 18.8117 19.0861
PS1SN PS1SN sdssj072752 0 18.0297 18.454 18.8119 19.0865
PS1SN PS1SN sdssj072752 0 18.0343 18.4588 18.8143 19.0863
PS1SN PS1SN sdssj072752 0 18.0354 18.458 18.8118 19.0826
PS1SN PS1SN sdssj072752 0 18.0313 18.4565 18.8168 19.0937
PS1SN PS1SN sdssj072752 0 18.0309 18.457 18.8169 19.0932
PS1SN PS1SN sdssj072752 0 18.0326 18.4575 18.8152 19.0892
PS1SN PS1SN sdssj072752 0 18.0335 18.4591 18.8172 19.0917
PS1SN PS1SN sdssj072752 0 18.0328 18.4575 18.8157 19.0907
PS1SN PS1SN sdssj072752 0 18.0352 18.4592 18.8173 19.0922
PS1SN PS1SN sdssj081508 0 19.7562 20.196 20.5627 20.8434
PS1SN PS1SN sdssj081508 0 19.7454 20.183 20.5483 20.8282
PS1SN PS1SN sdssj081508 0 19.7556 20.1957 20.563 20.8442
PS1SN PS1SN sdssj081508 0 19.7559 20.1901 20.5518 20.8286
PS1SN PS1SN sdssj081508 0 19.7467 20.1844 20.5515 20.8332
PS1SN PS1SN sdssj081508 0 19.7492 20.1891 20.5556 20.8361
PS1SN PS1SN sdssj081508 0 19.7519 20.1876 20.5517 20.8308
PS1SN PS1SN sdssj081508 0 19.7495 20.1871 20.552 20.8315
PS1SN PS1SN sdssj081508 0 19.7502 20.1875 20.5524 20.8318
PS1SN PS1SN sdssj081508 0 19.7536 20.1916 20.5574 20.8376
PS1SN PS1SN sdssj081508 0 19.7557 20.1914 20.5556 20.8349
PS1SN PS1SN sdssj081508 0 19.7516 20.1898 20.5557 20.836
PS1SN PS1SN sdssj081508 0 19.7536 20.1919 20.5582 20.839
PS1SN PS1SN sdssj081508 0 19.7504 20.1879 20.5531 20.8327
PS1SN PS1SN sdssj081508 0 19.7548 20.1893 20.5531 20.8324
PS1SN PS1SN sdssj081508 0 19.7579 20.191 20.5529 20.8306
PS1SN PS1SN sdssj081508 0 19.7529 20.1921 20.5585 20.8392
PS1SN PS1SN sdssj081508 0 19.7524 20.1878 20.5524 20.832
PS1SN PS1SN sdssj081508 0 19.7495 20.1891 20.5554 20.8359
PS1SN PS1SN sdssj081508 0 19.7526 20.189 20.5548 20.8355
PS1SN PS1SN sdssj081508 0 19.7568 20.1945 20.5598 20.8397
PS1SN PS1SN sdssj081508 0 19.7538 20.1924 20.5587 20.8392
PS1SN PS1SN sdssj081508 0 19.7569 20.1927 20.5567 20.8358
PS1SN PS1SN sdssj081508 0 19.7495 20.1873 20.552 20.8311
PS1SN PS1SN sdssj081508 0 19.7528 20.19 20.5562 20.8371
PS1SN PS1SN sdssj081508 0 19.7546 20.1921 20.5569 20.8362
PS1SN PS1SN sdssj081508 0 19.7532 20.1907 20.5564 20.8366
PS1SN PS1SN sdssj081508 0 19.7579 20.1951 20.5601 20.8395
PS1SN PS1SN sdssj081508 0 19.7576 20.1901 20.5524 20.8305
PS1SN PS1SN sdssj081508 0 19.756 20.1961 20.5636 20.8452
PS1SN PS1SN sdssj081508 0 19.7564 20.1923 20.5565 20.8357
PS1SN PS1SN sdssj081508 0 19.7508 20.185 20.5481 20.8267
PS1SN PS1SN sdssj081508 0 19.7557 20.1911 20.5548 20.8339
PS1SN PS1SN sdssj081508 0 19.7523 20.1914 20.5576 20.838
PS1SN PS1SN sdssj081508 0 19.7588 20.1914 20.5542 20.8329
PS1SN PS1SN sdssj081508 0 19.7538 20.189 20.5521 20.8302
PS1SN PS1SN sdssj081508 0 19.751 20.1834 20.546 20.8246
PS1SN PS1SN sdssj081508 0 19.7592 20.1925 20.5556 20.8346
PS1SN PS1SN sdssj081508 0 19.7602 20.1919 20.5525 20.8291
PS1SN PS1SN sdssj081508 0 19.7489 20.1873 20.554 20.8354
PS1SN PS1SN sdssj081508 0 19.7505 20.1867 20.5509 20.83
PS1SN PS1SN sdssj081508 0 19.7526 20.1866 20.5495 20.828
PS1SN PS1SN sdssj081508 0 19.752 20.1916 20.5585 20.8393
PS1SN PS1SN sdssj081508 0 19.7537 20.1933 20.5601 20.8408
PS1SN PS1SN sdssj081508 0 19.7525 20.1867 20.5505 20.8299
PS1SN PS1SN sdssj081508 0 19.7504 20.1887 20.5547 20.835
PS1SN PS1SN sdssj081508 0 19.7521 20.192 20.5593 20.8403
PS1SN PS1SN sdssj081508 0 19.7547 20.1917 20.5573 20.8379
PS1SN PS1SN sdssj081508 0 19.7543 20.1919 20.5569 20.8363
PS1SN PS1SN sdssj081508 0 19.7517 20.1894 20.5552 20.8359
PS1SN PS1SN sdssj081508 0 19.7522 20.1908 20.5571 20.8375
PS1SN PS1SN sdssj081508 0 19.7506 20.1906 20.5579 20.839
PS1SN PS1SN sdssj081508 0 19.7508 20.1912 20.5584 20.8393
