survey version standard shift  DES-g DES-r DES-i DES-z 
DES DES sdssj022817 0 19.8373 20.226 20.5348 20.8107
DES DES sdssj022817 0 19.8361 20.227 20.5355 20.8103
DES DES sdssj022817 0 19.8413 20.2344 20.5429 20.8177
DES DES sdssj022817 0 19.845 20.2338 20.5402 20.8142
DES DES sdssj022817 0 19.8292 20.228 20.5411 20.819
DES DES sdssj022817 0 19.8426 20.2314 20.5377 20.811
DES DES sdssj022817 0 19.8284 20.2305 20.5466 20.8269
DES DES sdssj022817 0 19.8319 20.233 20.546 20.8227
DES DES sdssj022817 0 19.8396 20.231 20.5361 20.8075
DES DES sdssj022817 0 19.8331 20.2265 20.5378 20.815
DES DES sdssj022817 0 19.8409 20.2379 20.5501 20.8283
DES DES sdssj022817 0 19.8294 20.2275 20.5376 20.8128
DES DES sdssj022817 0 19.8406 20.2321 20.5426 20.8196
DES DES sdssj022817 0 19.8436 20.2333 20.5414 20.8167
DES DES sdssj022817 0 19.8423 20.2343 20.5446 20.8217
DES DES sdssj022817 0 19.837 20.2267 20.5362 20.8126
DES DES sdssj022817 0 19.8372 20.2315 20.5403 20.8151
DES DES sdssj022817 0 19.8348 20.2324 20.5458 20.8248
DES DES sdssj022817 0 19.8383 20.2326 20.5411 20.8153
DES DES sdssj022817 0 19.8393 20.2334 20.5417 20.8158
DES DES sdssj022817 0 19.8392 20.2278 20.5372 20.8137
DES DES sdssj022817 0 19.8377 20.2328 20.5435 20.8198
DES DES sdssj022817 0 19.839 20.2262 20.5344 20.8105
DES DES sdssj022817 0 19.841 20.2369 20.5467 20.8223
DES DES sdssj022817 0 19.84 20.2345 20.5456 20.823
DES DES sdssj022817 0 19.8342 20.2279 20.5362 20.8103
DES DES sdssj022817 0 19.834 20.228 20.5368 20.8115
DES DES sdssj022817 0 19.8376 20.2333 20.5442 20.8203
DES DES sdssj022817 0 19.8412 20.2347 20.5427 20.8166
DES DES sdssj022817 0 19.8406 20.2279 20.5329 20.8054
DES DES sdssj022817 0 19.842 20.2291 20.5332 20.8051
DES DES sdssj022817 0 19.8468 20.238 20.5454 20.8203
DES DES sdssj022817 0 19.836 20.2247 20.5308 20.8049
DES DES sdssj022817 0 19.8312 20.2282 20.5406 20.8178
DES DES sdssj022817 0 19.8405 20.2322 20.5426 20.8196
DES DES sdssj022817 0 19.832 20.2302 20.5402 20.8148
DES DES sdssj022817 0 19.8318 20.2295 20.5393 20.8136
DES DES sdssj022817 0 19.8441 20.2344 20.5442 20.8217
DES DES sdssj022817 0 19.8386 20.2291 20.5372 20.8119
DES DES sdssj022817 0 19.8431 20.2363 20.5444 20.819
DES DES sdssj022817 0 19.8394 20.2315 20.5393 20.8133
DES DES sdssj024854 0 18.3924 18.8025 19.1153 19.3887
DES DES sdssj024854 0 18.392 18.8027 19.1174 19.3932
DES DES sdssj024854 0 18.3931 18.8035 19.1167 19.3912
DES DES sdssj024854 0 18.3921 18.8038 19.1169 19.3907
DES DES sdssj024854 0 18.3901 18.8044 19.1174 19.3893
DES DES sdssj024854 0 18.3905 18.808 19.1196 19.3893
DES DES sdssj024854 0 18.3907 18.8062 19.1201 19.3926
DES DES sdssj024854 0 18.3958 18.801 19.1105 19.3821
DES DES sdssj024854 0 18.3949 18.8003 19.1099 19.3815
DES DES sdssj024854 0 18.3914 18.8046 19.1171 19.3892
DES DES sdssj024854 0 18.3929 18.8066 19.1193 19.3916
DES DES sdssj024854 0 18.3961 18.8057 19.1166 19.3884
DES DES sdssj024854 0 18.3944 18.8061 19.1186 19.3915
DES DES sdssj024854 0 18.3942 18.8053 19.1182 19.3916
DES DES sdssj024854 0 18.3965 18.8055 19.1156 19.3868
DES DES sdssj024854 0 18.3981 18.8081 19.1192 19.3907
DES DES sdssj024854 0 18.3924 18.8022 19.1145 19.3877
DES DES sdssj024854 0 18.3906 18.8023 19.1154 19.3885
DES DES sdssj024854 0 18.3939 18.8029 19.1145 19.3868
DES DES sdssj024854 0 18.3932 18.8028 19.1137 19.3851
DES DES sdssj024854 0 18.3919 18.8029 19.1164 19.3903
DES DES sdssj024854 0 18.3919 18.8044 19.1166 19.3891
DES DES sdssj024854 0 18.391 18.8032 19.117 19.3905
DES DES sdssj024854 0 18.3899 18.8034 19.1175 19.3911
DES DES sdssj024854 0 18.3921 18.8028 19.1132 19.3838
DES DES sdssj024854 0 18.3939 18.8074 19.1212 19.3953
DES DES sdssj024854 0 18.3925 18.8034 19.1156 19.3881
DES DES sdssj024854 0 18.3916 18.8032 19.1163 19.3895
DES DES sdssj024854 0 18.3938 18.8066 19.1188 19.3911
DES DES sdssj024854 0 18.3964 18.8048 19.1158 19.3881
DES DES sdssj024854 0 18.3915 18.8038 19.1169 19.3901
DES DES sdssj024854 0 18.3964 18.8076 19.1192 19.3909
DES DES sdssj024854 0 18.396 18.8063 19.1184 19.3913
DES DES sdssj024854 0 18.3917 18.8045 19.117 19.389
DES DES sdssj024854 0 18.3946 18.8017 19.1144 19.3888
DES DES sdssj024854 0 18.3941 18.807 19.1183 19.3894
DES DES sdssj024854 0 18.3908 18.8035 19.12 19.3967
DES DES sdssj024854 0 18.3917 18.8032 19.1195 19.3964
DES DES sdssj024854 0 18.388 18.8032 19.1178 19.3915
DES DES sdssj024854 0 18.3922 18.8056 19.1175 19.3886
DES DES sdssj024854 0 18.3915 18.8036 19.1143 19.3845
DES DES sdssj024854 0 18.3902 18.8032 19.1141 19.3842
DES DES sdssj024854 0 18.3925 18.8085 19.1216 19.3932
DES DES sdssj024854 0 18.3928 18.806 19.1179 19.3892
DES DES sdssj024854 0 18.3972 18.8027 19.114 19.3874
DES DES sdssj024854 0 18.3914 18.8064 19.1191 19.3908
DES DES sdssj024854 0 18.3911 18.8057 19.1182 19.3897
DES DES sdssj024854 0 18.39 18.8013 19.1136 19.3858
DES DES sdssj024854 0 18.3943 18.8054 19.1165 19.3875
DES DES sdssj024854 0 18.393 18.8052 19.1173 19.3894
DES DES sdssj024854 0 18.3925 18.8044 19.118 19.3916
DES DES sdssj024854 0 18.3939 18.8051 19.1174 19.3898
DES DES sdssj024854 0 18.3907 18.8018 19.1139 19.3862
DES DES sdssj024854 0 18.392 18.8051 19.1184 19.3917
DES DES sdssj024854 0 18.3942 18.8061 19.1163 19.3859
DES DES sdssj024854 0 18.3965 18.8062 19.1159 19.3863
DES DES sdssj024854 0 18.3949 18.8054 19.1189 19.3928
DES DES sdssj024854 0 18.3936 18.8038 19.1163 19.3894
DES DES sdssj024854 0 18.3944 18.8029 19.1143 19.3867
DES DES sdssj024854 0 18.393 18.8041 19.1159 19.3882
DES DES sdssj024854 0 18.3916 18.803 19.1162 19.3897
DES DES sdssj024854 0 18.3922 18.8036 19.1153 19.3873
DES DES sdssj024854 0 18.3944 18.803 19.1126 19.3832
DES DES sdssj024854 0 18.3899 18.8035 19.1184 19.3932
DES DES sdssj024854 0 18.3918 18.803 19.1161 19.3894
DES DES sdssj024854 0 18.3929 18.8032 19.1162 19.3893
DES DES sdssj024854 0 18.3904 18.803 19.1157 19.3884
DES DES sdssj024854 0 18.3947 18.8072 19.1184 19.3893
DES DES sdssj024854 0 18.3972 18.8075 19.118 19.3889
DES DES sdssj024854 0 18.3913 18.8023 19.1164 19.391
DES DES sdssj024854 0 18.3934 18.8058 19.1191 19.3919
DES DES sdssj024854 0 18.3906 18.8053 19.1199 19.3942
DES DES sdssj024854 0 18.3907 18.8026 19.1164 19.3904
DES DES sdssj024854 0 18.3927 18.8026 19.1142 19.3864
DES DES sdssj024854 0 18.3943 18.8049 19.1166 19.3885
DES DES sdssj024854 0 18.39 18.8039 19.1189 19.3931
DES DES sdssj024854 0 18.3925 18.8054 19.1173 19.3893
DES DES sdssj024854 0 18.3926 18.8039 19.1145 19.3849
DES DES sdssj024854 0 18.3913 18.8033 19.1186 19.394
DES DES sdssj024854 0 18.3949 18.8056 19.1182 19.3912
DES DES sdssj024854 0 18.3954 18.8035 19.1141 19.3856
DES DES sdssj024854 0 18.3886 18.8038 19.1183 19.3921
DES DES sdssj024854 0 18.3898 18.804 19.1155 19.386
DES DES sdssj024854 0 18.3951 18.8088 19.12 19.3906
DES DES sdssj024854 0 18.3947 18.8099 19.1204 19.3897
DES DES sdssj024854 0 18.3904 18.8047 19.1176 19.3899
DES DES sdssj024854 0 18.3904 18.8055 19.1208 19.3951
DES DES sdssj024854 0 18.3934 18.8059 19.1204 19.3953
DES DES sdssj024854 0 18.392 18.8056 19.1208 19.3957
DES DES sdssj024854 0 18.3929 18.8034 19.118 19.3937
DES DES sdssj024854 0 18.395 18.804 19.1136 19.384
DES DES sdssj024854 0 18.3948 18.8046 19.1158 19.3878
DES DES sdssj024854 0 18.3931 18.8069 19.1202 19.3934
DES DES sdssj024854 0 18.3938 18.8044 19.1154 19.3869
DES DES sdssj024854 0 18.3929 18.8044 19.1167 19.3892
DES DES sdssj024854 0 18.3927 18.8032 19.1159 19.3891
DES DES sdssj024854 0 18.3937 18.8046 19.1163 19.3883
DES DES sdssj024854 0 18.3915 18.8026 19.1145 19.3864
DES DES sdssj072752 0 18.0177 18.5225 18.8858 19.1922
DES DES sdssj072752 0 18.0172 18.5205 18.8828 19.1885
DES DES sdssj072752 0 18.0181 18.521 18.883 19.1887
DES DES sdssj072752 0 18.0168 18.5191 18.8819 19.1887
DES DES sdssj072752 0 18.0167 18.5198 18.8812 19.186
DES DES sdssj072752 0 18.0193 18.5212 18.8821 19.1869
DES DES sdssj072752 0 18.0182 18.5228 18.8859 19.1922
DES DES sdssj072752 0 18.0171 18.5203 18.8821 19.1873
DES DES sdssj072752 0 18.0187 18.5218 18.8836 19.1889
DES DES sdssj072752 0 18.0184 18.5206 18.8828 19.1887
DES DES sdssj072752 0 18.0188 18.5193 18.8806 19.1861
DES DES sdssj072752 0 18.0145 18.5191 18.8837 19.1918
DES DES sdssj072752 0 18.0169 18.5202 18.8816 19.1867
DES DES sdssj072752 0 18.0152 18.5202 18.8835 19.19
DES DES sdssj072752 0 18.018 18.5211 18.8833 19.1893
DES DES sdssj072752 0 18.0193 18.5227 18.8839 19.1887
DES DES sdssj072752 0 18.018 18.5224 18.8843 19.1897
DES DES sdssj072752 0 18.016 18.5191 18.8826 19.1898
DES DES sdssj072752 0 18.0169 18.5197 18.8828 19.1897
DES DES sdssj072752 0 18.0161 18.5206 18.8835 19.1896
DES DES sdssj072752 0 18.0176 18.521 18.8846 19.1918
DES DES sdssj072752 0 18.0185 18.5193 18.8785 19.1817
DES DES sdssj072752 0 18.0166 18.5204 18.8839 19.1909
DES DES sdssj072752 0 18.0167 18.5185 18.8793 19.184
DES DES sdssj072752 0 18.0163 18.5218 18.8862 19.1937
DES DES sdssj072752 0 18.0186 18.5224 18.8855 19.1921
DES DES sdssj072752 0 18.0168 18.5205 18.8816 19.1864
DES DES sdssj072752 0 18.0173 18.5195 18.882 19.1888
DES DES sdssj072752 0 18.018 18.5226 18.8867 19.1942
DES DES sdssj072752 0 18.0188 18.5221 18.8833 19.1879
DES DES sdssj072752 0 18.0156 18.5198 18.8849 19.1938
DES DES sdssj072752 0 18.0221 18.5245 18.8836 19.1862
DES DES sdssj072752 0 18.0191 18.5222 18.8819 19.185
DES DES sdssj072752 0 18.0171 18.5192 18.8809 19.1865
DES DES sdssj072752 0 18.0181 18.5203 18.8813 19.1859
DES DES sdssj072752 0 18.0171 18.5191 18.881 19.1869
DES DES sdssj072752 0 18.0178 18.5212 18.8835 19.1894
DES DES sdssj072752 0 18.0183 18.5222 18.8845 19.1903
DES DES sdssj072752 0 18.0158 18.5194 18.8836 19.1915
DES DES sdssj072752 0 18.0174 18.5207 18.8829 19.1885
DES DES sdssj072752 0 18.0176 18.5209 18.8844 19.1917
DES DES sdssj072752 0 18.018 18.521 18.8833 19.1894
DES DES sdssj072752 0 18.0179 18.5205 18.8816 19.1867
DES DES sdssj072752 0 18.0205 18.5237 18.8852 19.1905
DES DES sdssj072752 0 18.0143 18.5181 18.8803 19.1859
DES DES sdssj072752 0 18.0175 18.5224 18.8835 19.1879
DES DES sdssj072752 0 18.0194 18.5222 18.8816 19.1847
DES DES sdssj072752 0 18.0173 18.5189 18.8791 19.1833
DES DES sdssj072752 0 18.0178 18.5221 18.8844 19.1899
DES DES sdssj072752 0 18.0182 18.5215 18.8831 19.1882
DES DES sdssj072752 0 18.0121 18.5152 18.8801 19.1886
DES DES sdssj072752 0 18.0163 18.5202 18.8851 19.1932
DES DES sdssj072752 0 18.0157 18.5209 18.8858 19.1939
DES DES sdssj072752 0 18.0175 18.522 18.8856 19.1928
DES DES sdssj072752 0 18.0149 18.5203 18.8838 19.1904
DES DES sdssj072752 0 18.0161 18.5194 18.8827 19.1894
DES DES sdssj072752 0 18.0169 18.5204 18.8846 19.192
DES DES sdssj072752 0 18.0143 18.5163 18.8803 19.1882
DES DES sdssj072752 0 18.0159 18.5178 18.8815 19.1891
DES DES sdssj072752 0 18.0186 18.5226 18.885 19.1908
DES DES sdssj072752 0 18.0164 18.5202 18.884 19.1914
DES DES sdssj072752 0 18.0171 18.5198 18.8811 19.186
DES DES sdssj072752 0 18.0174 18.5175 18.8781 19.1827
DES DES sdssj072752 0 18.0153 18.5207 18.8852 19.1928
DES DES sdssj072752 0 18.0196 18.5213 18.8823 19.1874
DES DES sdssj072752 0 18.0184 18.5227 18.8849 19.1906
DES DES sdssj072752 0 18.0175 18.5194 18.8817 19.1877
DES DES sdssj072752 0 18.0162 18.5221 18.8858 19.1927
DES DES sdssj072752 0 18.0168 18.5187 18.8805 19.1863
DES DES sdssj072752 0 18.0166 18.519 18.8811 19.1869
DES DES sdssj072752 0 18.0172 18.5209 18.8828 19.1882
DES DES sdssj072752 0 18.0174 18.5201 18.8839 19.1913
DES DES sdssj072752 0 18.0194 18.5233 18.8867 19.1933
DES DES sdssj072752 0 18.0173 18.5183 18.8801 19.1861
DES DES sdssj072752 0 18.0185 18.5219 18.8848 19.1912
DES DES sdssj072752 0 18.0147 18.5175 18.8817 19.1899
DES DES sdssj072752 0 18.0173 18.5217 18.8844 19.1904
DES DES sdssj072752 0 18.0163 18.5195 18.8823 19.1889
DES DES sdssj072752 0 18.0149 18.5193 18.8831 19.1902
DES DES sdssj072752 0 18.0187 18.5213 18.8845 19.1914
DES DES sdssj072752 0 18.0148 18.5181 18.8814 19.1882
DES DES sdssj072752 0 18.0162 18.52 18.8827 19.1889
DES DES sdssj072752 0 18.0147 18.5192 18.8828 19.1897
DES DES sdssj072752 0 18.0154 18.5192 18.8821 19.1885
DES DES sdssj072752 0 18.0186 18.5204 18.8811 19.1858
DES DES sdssj072752 0 18.0204 18.5227 18.8816 19.1843
DES DES sdssj072752 0 18.0166 18.5175 18.878 19.1828
DES DES sdssj072752 0 18.019 18.5241 18.8878 19.1951
DES DES sdssj072752 0 18.0144 18.5163 18.8793 19.1863
DES DES sdssj072752 0 18.0125 18.516 18.8795 19.1868
DES DES sdssj072752 0 18.0171 18.5205 18.8813 19.1856
DES DES sdssj072752 0 18.0182 18.5194 18.8785 19.1816
DES DES sdssj072752 0 18.0141 18.5187 18.885 19.1947
DES DES sdssj072752 0 18.0137 18.5193 18.8849 19.194
DES DES sdssj072752 0 18.0153 18.5194 18.8827 19.1892
DES DES sdssj072752 0 18.0163 18.5212 18.8848 19.1919
DES DES sdssj072752 0 18.0156 18.5195 18.8835 19.1911
DES DES sdssj072752 0 18.018 18.5212 18.885 19.1926
DES DES sdssj081508 0 19.7399 20.2603 20.6319 20.9426
DES DES sdssj081508 0 19.7292 20.2469 20.6173 20.9273
DES DES sdssj081508 0 19.7393 20.2599 20.6323 20.9438
DES DES sdssj081508 0 19.7398 20.2535 20.62 20.9268
DES DES sdssj081508 0 19.7305 20.2485 20.6209 20.933
DES DES sdssj081508 0 19.7329 20.2534 20.6248 20.9354
DES DES sdssj081508 0 19.7357 20.2513 20.6205 20.9298
DES DES sdssj081508 0 19.7333 20.251 20.6209 20.9304
DES DES sdssj081508 0 19.734 20.2514 20.6212 20.9307
DES DES sdssj081508 0 19.7374 20.2557 20.6265 20.9369
DES DES sdssj081508 0 19.7397 20.2552 20.6244 20.9339
DES DES sdssj081508 0 19.7354 20.2539 20.6247 20.9353
DES DES sdssj081508 0 19.7375 20.2561 20.6274 20.9385
DES DES sdssj081508 0 19.7341 20.2518 20.622 20.9318
DES DES sdssj081508 0 19.7389 20.2531 20.6219 20.9314
DES DES sdssj081508 0 19.742 20.2543 20.6213 20.9289
DES DES sdssj081508 0 19.7367 20.2563 20.6277 20.9385
DES DES sdssj081508 0 19.7362 20.2515 20.6213 20.9311
DES DES sdssj081508 0 19.7333 20.2534 20.6245 20.9353
DES DES sdssj081508 0 19.7364 20.253 20.6239 20.935
DES DES sdssj081508 0 19.7406 20.2585 20.6288 20.939
DES DES sdssj081508 0 19.7376 20.2566 20.6278 20.9386
DES DES sdssj081508 0 19.7407 20.2564 20.6255 20.9349
DES DES sdssj081508 0 19.7333 20.2512 20.6208 20.9298
DES DES sdssj081508 0 19.7367 20.254 20.6254 20.9367
DES DES sdssj081508 0 19.7385 20.2561 20.6257 20.9351
DES DES sdssj081508 0 19.7371 20.2548 20.6254 20.9358
DES DES sdssj081508 0 19.7416 20.259 20.629 20.9385
DES DES sdssj081508 0 19.7416 20.2534 20.6209 20.9291
DES DES sdssj081508 0 19.7399 20.2606 20.633 20.945
DES DES sdssj081508 0 19.7402 20.2559 20.6253 20.9347
DES DES sdssj081508 0 19.7348 20.2487 20.6167 20.9256
DES DES sdssj081508 0 19.7397 20.2549 20.6236 20.933
DES DES sdssj081508 0 19.736 20.2555 20.6267 20.9374
DES DES sdssj081508 0 19.7428 20.2549 20.6228 20.9322
DES DES sdssj081508 0 19.7375 20.2525 20.6206 20.9291
DES DES sdssj081508 0 19.7351 20.2469 20.6146 20.9239
DES DES sdssj081508 0 19.7432 20.2561 20.6243 20.934
DES DES sdssj081508 0 19.7441 20.255 20.6207 20.9277
DES DES sdssj081508 0 19.7328 20.2516 20.6233 20.9353
DES DES sdssj081508 0 19.7344 20.2505 20.6197 20.9289
DES DES sdssj081508 0 19.7366 20.2502 20.6181 20.9268
DES DES sdssj081508 0 19.7357 20.2558 20.6277 20.9388
DES DES sdssj081508 0 19.7374 20.2575 20.6292 20.9401
DES DES sdssj081508 0 19.7365 20.2504 20.6193 20.929
DES DES sdssj081508 0 19.7342 20.2527 20.6238 20.9341
DES DES sdssj081508 0 19.7357 20.2562 20.6285 20.9398
DES DES sdssj081508 0 19.7387 20.2559 20.6264 20.9374
DES DES sdssj081508 0 19.738 20.2557 20.6257 20.9352
DES DES sdssj081508 0 19.7356 20.2536 20.6244 20.9356
DES DES sdssj081508 0 19.7359 20.2548 20.6262 20.9366
DES DES sdssj081508 0 19.7343 20.2548 20.6272 20.9384
DES DES sdssj081508 0 19.7344 20.2554 20.6276 20.9387
DES DES sdssj081508 0 19.7391 20.2555 20.6252 20.9351
DES DES sdssj081508 0 19.7375 20.2542 20.623 20.9314
DES DES sdssj081508 0 19.7349 20.2535 20.6241 20.9339
DES DES sdssj081508 0 19.7371 20.2586 20.6317 20.9442
DES DES sdssj081508 0 19.7329 20.2515 20.6224 20.9324
DES DES sdssj081508 0 19.7366 20.2539 20.6243 20.9343
DES DES sdssj081508 0 19.7345 20.2533 20.6243 20.9343
DES DES sdssj081508 0 19.7348 20.2557 20.6276 20.9383
DES DES sdssj081508 0 19.7336 20.2534 20.6247 20.9354
DES DES sdssj081508 0 19.7343 20.2497 20.6205 20.9317
DES DES sdssj081508 0 19.7397 20.2582 20.6288 20.9392
DES DES sdssj081508 0 19.7379 20.254 20.6254 20.9373
DES DES sdssj081508 0 19.7385 20.2551 20.6252 20.9355
DES DES sdssj081508 0 19.7366 20.2524 20.6218 20.9317
DES DES sdssj081508 0 19.7383 20.256 20.6262 20.9361
DES DES sdssj081508 0 19.7412 20.2557 20.625 20.9349
DES DES sdssj081508 0 19.7377 20.2553 20.6254 20.9353
DES DES sdssj081508 0 19.7376 20.2509 20.6184 20.9267
DES DES sdssj081508 0 19.736 20.2538 20.6237 20.9333
DES DES sdssj081508 0 19.7371 20.2552 20.625 20.9345
DES DES sdssj081508 0 19.7333 20.2483 20.6174 20.927
DES DES sdssj081508 0 19.741 20.2612 20.6329 20.9439
DES DES sdssj081508 0 19.7352 20.2489 20.6177 20.9276
DES DES sdssj081508 0 19.7411 20.2585 20.6283 20.9383
DES DES sdssj081508 0 19.7361 20.2525 20.6223 20.9325
DES DES sdssj081508 0 19.7322 20.2513 20.6225 20.9333
DES DES sdssj081508 0 19.74 20.2574 20.6272 20.9371
DES DES sdssj081508 0 19.7389 20.2555 20.6245 20.9332
DES DES sdssj081508 0 19.7408 20.2542 20.6239 20.9351
DES DES sdssj081508 0 19.7386 20.2582 20.6282 20.9372
DES DES sdssj081508 0 19.7391 20.2568 20.6262 20.935
DES DES sdssj081508 0 19.7359 20.2517 20.6201 20.9285
DES DES sdssj081508 0 19.7325 20.2543 20.6271 20.939
DES DES sdssj081508 0 19.7318 20.2544 20.6283 20.9408
DES DES sdssj081508 0 19.7318 20.2537 20.6261 20.937
DES DES sdssj081508 0 19.7379 20.2579 20.6293 20.9397
DES DES sdssj081508 0 19.7376 20.2526 20.6218 20.9311
DES DES sdssj081508 0 19.7374 20.258 20.6301 20.9415
DES DES sdssj081508 0 19.733 20.25 20.6213 20.9327
DES DES sdssj081508 0 19.7423 20.2576 20.6259 20.9348
DES DES sdssj081508 0 19.7361 20.2489 20.6168 20.9259
DES DES sdssj081508 0 19.7372 20.2539 20.6248 20.9356
DES DES sdssj081508 0 19.7378 20.2539 20.6246 20.9356
DES DES sdssj081508 0 19.7366 20.2543 20.6253 20.9359
DES DES sdssj081508 0 19.738 20.2559 20.6267 20.9369
DES DES sdssj102430 0 18.9357 19.3768 19.7079 19.9942
DES DES sdssj102430 0 18.9417 19.3794 19.7102 19.999
DES DES sdssj102430 0 18.9351 19.3742 19.7009 19.9834
DES DES sdssj102430 0 18.937 19.3761 19.7005 19.981
DES DES sdssj102430 0 18.9348 19.3805 19.7181 20.0109
DES DES sdssj102430 0 18.9336 19.3748 19.7043 19.9899
DES DES sdssj102430 0 18.9347 19.3753 19.7073 19.9947
DES DES sdssj102430 0 18.933 19.3751 19.7079 19.9978
DES DES sdssj102430 0 18.9294 19.3714 19.7041 19.9939
DES DES sdssj102430 0 18.9307 19.3765 19.708 19.9955
DES DES sdssj102430 0 18.9372 19.3766 19.7087 19.9973
DES DES sdssj102430 0 18.9318 19.3758 19.7088 19.9971
DES DES sdssj102430 0 18.9267 19.3733 19.7096 20.0006
DES DES sdssj102430 0 18.9325 19.3711 19.699 19.9831
DES DES sdssj102430 0 18.9335 19.3744 19.7088 19.9995
DES DES sdssj102430 0 18.9286 19.3717 19.7035 19.9902
DES DES sdssj102430 0 18.9398 19.377 19.7071 19.9944
DES DES sdssj102430 0 18.9333 19.3712 19.7017 19.9881
DES DES sdssj102430 0 18.9338 19.3706 19.7001 19.9873
DES DES sdssj102430 0 18.9354 19.3758 19.7041 19.9894
DES DES sdssj102430 0 18.9336 19.3776 19.7068 19.9919
DES DES sdssj102430 0 18.9292 19.3717 19.7033 19.9912
DES DES sdssj102430 0 18.9305 19.3752 19.7098 19.999
DES DES sdssj102430 0 18.9398 19.379 19.71 19.998
DES DES sdssj102430 0 18.9298 19.3727 19.7033 19.9889
DES DES sdssj102430 0 18.9328 19.3766 19.7098 19.9989
DES DES sdssj102430 0 18.9317 19.3729 19.7032 19.9897
DES DES sdssj102430 0 18.9384 19.3765 19.7041 19.9879
DES DES sdssj102430 0 18.9365 19.3768 19.7049 19.9885
DES DES sdssj102430 0 18.9353 19.3759 19.7095 19.9987
DES DES sdssj102430 0 18.9392 19.3794 19.7071 19.9911
DES DES sdssj102430 0 18.9307 19.3802 19.716 20.0056
DES DES sdssj102430 0 18.9326 19.3782 19.7125 20.0013
DES DES sdssj102430 0 18.9276 19.3751 19.7098 19.9987
DES DES sdssj102430 0 18.9332 19.3777 19.7107 19.9987
DES DES sdssj102430 0 18.9355 19.3759 19.7055 19.9905
DES DES sdssj102430 0 18.9375 19.3756 19.707 19.9951
DES DES sdssj102430 0 18.9362 19.3734 19.7044 19.9924
DES DES sdssj102430 0 18.9368 19.3746 19.7046 19.9923
DES DES sdssj102430 0 18.9271 19.3711 19.7011 19.9856
DES DES sdssj102430 0 18.9326 19.3739 19.7046 19.991
DES DES sdssj102430 0 18.9339 19.3773 19.7096 19.9974
DES DES sdssj102430 0 18.9328 19.3745 19.7074 19.9964
DES DES sdssj102430 0 18.9343 19.3759 19.7094 19.9992
DES DES sdssj102430 0 18.9355 19.3771 19.7064 19.9917
DES DES sdssj102430 0 18.929 19.3713 19.7048 19.9945
DES DES sdssj102430 0 18.9381 19.3816 19.7148 20.004
DES DES sdssj102430 0 18.9336 19.373 19.7021 19.9885
DES DES sdssj102430 0 18.9326 19.3699 19.6967 19.9804
DES DES sdssj102430 0 18.9366 19.3758 19.7072 19.9954
DES DES sdssj102430 0 18.9287 19.3803 19.7125 19.9976
DES DES sdssj102430 0 18.933 19.3826 19.7128 19.9967
DES DES sdssj102430 0 18.9299 19.378 19.708 19.9918
DES DES sdssj102430 0 18.93 19.3736 19.7073 19.9962
DES DES sdssj102430 0 18.9307 19.3784 19.7123 19.9999
DES DES sdssj102430 0 18.9356 19.3756 19.7059 19.9921
DES DES sdssj102430 0 18.9351 19.3784 19.7111 19.9984
DES DES sdssj102430 0 18.933 19.3719 19.7045 19.9934
DES DES sdssj102430 0 18.9377 19.3751 19.7046 19.9902
DES DES sdssj102430 0 18.9363 19.3773 19.7118 20.0024
DES DES sdssj102430 0 18.9303 19.3664 19.6949 19.9794
DES DES sdssj102430 0 18.9317 19.3771 19.7109 19.9999
DES DES sdssj102430 0 18.9458 19.3852 19.7108 19.9927
DES DES sdssj102430 0 18.9277 19.371 19.7058 19.9953
DES DES sdssj102430 0 18.9322 19.377 19.7107 19.9991
DES DES sdssj102430 0 18.9333 19.3742 19.7085 19.9995
DES DES sdssj102430 0 18.9375 19.3812 19.7122 19.9983
DES DES sdssj102430 0 18.9303 19.3767 19.7111 20.0001
DES DES sdssj102430 0 18.9302 19.3782 19.7111 19.9979
DES DES sdssj102430 0 18.938 19.3745 19.7058 19.9949
DES DES sdssj102430 0 18.9303 19.3756 19.7053 19.9899
DES DES sdssj102430 0 18.9377 19.3739 19.7003 19.9837
DES DES sdssj102430 0 18.9381 19.3811 19.7095 19.9934
DES DES sdssj102430 0 18.9306 19.3695 19.6991 19.9855
DES DES sdssj102430 0 18.9321 19.3722 19.7038 19.9916
DES DES sdssj102430 0 18.9303 19.3738 19.7072 19.996
DES DES sdssj102430 0 18.9337 19.378 19.7093 19.9957
DES DES sdssj102430 0 18.9335 19.3771 19.7094 19.9975
DES DES sdssj102430 0 18.9333 19.3784 19.7101 19.9969
DES DES sdssj102430 0 18.9314 19.3718 19.705 19.9945
DES DES sdssj102430 0 18.9377 19.377 19.7094 19.9992
DES DES sdssj102430 0 18.9317 19.3743 19.7058 19.9923
DES DES sdssj102430 0 18.9399 19.3813 19.714 20.0038
DES DES sdssj102430 0 18.9369 19.3759 19.708 19.997
DES DES sdssj102430 0 18.9369 19.379 19.71 19.9974
DES DES sdssj102430 0 18.929 19.3753 19.7122 20.0043
DES DES sdssj102430 0 18.9354 19.3769 19.7101 20.0002
